item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001529,ORD00206,PROD0329,3,220.5,30
ITEM001530,ORD00203,PROD0437,3,618.27,15
ITEM001531,ORD00085,PROD0025,4,747.03,10
ITEM001532,ORD00575,PROD0399,4,472.73,30
ITEM001533,ORD00790,PROD0057,3,800.77,0
ITEM001534,ORD00193,PROD0315,1,1340.3,25
ITEM001535,ORD00922,PROD0556,5,276.57,10
ITEM001536,ORD00757,PROD0548,1,61.39,10
ITEM001537,ORD00395,PROD0361,2,1447.0,0
ITEM001538,ORD00844,PROD0521,4,795.5,5
ITEM001539,ORD00521,PROD0046,3,1367.78,0
ITEM001540,ORD00469,PROD0227,2,1074.37,0
ITEM001541,ORD00732,PROD0508,2,325.97,25
ITEM001542,ORD00628,PROD0047,1,1384.69,5
ITEM001543,ORD00922,PROD0298,1,27.01,5
ITEM001544,ORD00676,PROD0182,3,1480.89,30
ITEM001545,ORD00234,PROD0412,3,86.24,5
ITEM001546,ORD00614,PROD0265,2,1325.28,15
ITEM001547,ORD00697,PROD0318,5,323.22,25
ITEM001548,ORD00755,PROD0420,3,1041.62,15
ITEM001549,ORD00844,PROD0387,4,431.57,5
ITEM001550,ORD00837,PROD0260,4,908.19,25
ITEM001551,ORD00710,PROD0460,-1,210.75,25
ITEM001552,ORD00229,PROD0118,1,190.61,30
ITEM001553,ORD00501,PROD0188,1,814.67,5
ITEM001554,ORD00967,PROD0408,3,441.51,10
ITEM001555,ORD00292,PROD0268,5,180.57,0
ITEM001556,ORD00405,PROD0089,2,841.03,15
ITEM001557,ORD00206,PROD0531,2,1493.43,15
ITEM001558,ORD00491,PROD0115,1,358.39,30
ITEM001559,ORD00398,PROD0086,2,1148.56,30
ITEM001560,ORD00070,PROD0447,2,930.67,15
ITEM001561,ORD00757,PROD0453,2,903.56,0
ITEM001562,ORD00679,PROD0194,5,1157.45,25
ITEM001563,ORD00326,PROD0583,1,41.03,5
ITEM001564,ORD00350,PROD0180,3,538.17,5
ITEM001565,ORD00924,PROD0401,1,582.45,10
ITEM001566,ORD00518,PROD0231,1,292.27,5
ITEM001567,ORD00344,PROD0026,4,1309.58,0
ITEM001568,ORD00864,PROD0542,2,445.95,5
ITEM001569,ORD00147,PROD0326,5,103.94,25
ITEM001570,ORD00067,PROD0531,4,810.73,20
ITEM001571,ORD00738,PROD0330,2,568.15,5
ITEM001572,ORD00924,PROD0240,1,28.73,0
ITEM001573,ORD00577,PROD0397,1,1157.67,0
ITEM001574,ORD00878,PROD0037,2,854.19,0
ITEM001575,ORD00021,PROD0586,4,974.29,10
ITEM001576,ORD00703,PROD0397,5,685.51,25
ITEM001577,ORD00244,PROD0257,4,530.82,25
ITEM001578,ORD00466,PROD0157,4,692.25,10
ITEM001579,ORD00230,PROD0294,2,962.9,5
ITEM001580,ORD00987,PROD0264,4,1325.27,10
ITEM001581,ORD00758,PROD0443,1,1212.07,5
ITEM001582,ORD00044,PROD0421,4,1071.82,20
ITEM001583,ORD00873,PROD0412,2,205.04,25
ITEM001584,ORD00362,PROD0432,-2,1327.76,15
ITEM001585,ORD00752,PROD0455,4,1429.51,15
ITEM001586,ORD00373,PROD0334,3,1004.75,5
ITEM001587,ORD00741,PROD0211,5,384.09,25
ITEM001588,ORD00196,PROD0200,5,1423.05,25
ITEM001589,ORD00676,PROD0373,5,1352.52,20
ITEM001590,ORD00884,PROD0384,4,973.12,5
ITEM001591,ORD00403,PROD0482,2,180.8,25
ITEM001592,ORD00464,PROD0423,3,95.31,5
ITEM001593,ORD00346,PROD0161,5,996.28,20
ITEM001594,ORD00443,PROD0454,2,55.28,5
ITEM001595,ORD00396,PROD0177,5,424.51,25
ITEM001596,ORD00697,PROD0160,5,969.03,20
ITEM001597,ORD00801,PROD0155,2,628.71,15
ITEM001598,ORD00252,PROD0499,2,488.0,30
ITEM001599,ORD00628,PROD0037,5,1020.76,30
ITEM001600,INVALID01600,PROD0022,1,32.83,30
ITEM001601,ORD00891,PROD0340,1,1281.85,10
ITEM001602,ORD00954,PROD0208,3,1120.5,5
ITEM001603,ORD00315,PROD0372,1,942.38,10
ITEM001604,ORD00598,PROD0487,4,521.16,5
ITEM001605,ORD00297,PROD0104,3,1207.46,5
ITEM001606,ORD00923,PROD0168,2,634.48,20
ITEM001607,ORD00933,PROD0420,5,254.26,20
ITEM001608,ORD00644,PROD0288,4,1041.15,5
ITEM001609,ORD01000,PROD0151,1,1365.59,0
ITEM001610,ORD00774,PROD0139,1,1322.74,15
ITEM001611,ORD00389,PROD0175,4,1155.36,20
ITEM001612,ORD00705,PROD0452,3,885.64,5
ITEM001613,ORD00459,PROD0504,1,1420.97,20
ITEM001614,ORD00353,PROD0088,3,1332.01,0
ITEM001615,ORD00182,PROD0308,2,1022.51,5
ITEM001616,ORD00114,PROD0329,2,452.68,30
ITEM001617,ORD00972,PROD0507,-2,43.61,20
ITEM001618,ORD00428,PROD0374,2,1279.85,5
ITEM001619,ORD00526,PROD0533,3,1358.33,0
ITEM001620,ORD00502,PROD0171,3,96.98,5
ITEM001621,ORD00718,PROD0270,3,684.42,15
ITEM001622,ORD00346,PROD0280,1,1130.0,30
ITEM001623,ORD00673,PROD0083,4,512.72,0
ITEM001624,ORD00134,PROD0011,5,1107.27,0
ITEM001625,ORD00310,PROD0205,4,1358.71,15
ITEM001626,ORD00398,PROD0277,1,1051.35,10
ITEM001627,ORD00376,PROD0435,5,622.65,10
ITEM001628,ORD00136,PROD0268,3,837.53,15
ITEM001629,ORD00289,PROD0086,3,1371.77,25
ITEM001630,ORD00087,PROD0522,3,1345.81,0
ITEM001631,ORD00831,PROD0110,2,379.58,5
ITEM001632,ORD00383,PROD0158,1,866.43,5
ITEM001633,ORD00798,PROD0078,1,34.27,0
ITEM001634,ORD00755,PROD0073,3,251.24,25
ITEM001635,ORD00989,PROD0339,4,1183.47,0
ITEM001636,ORD00628,PROD0058,1,1062.14,5
ITEM001637,ORD00941,PROD0191,1,155.72,0
ITEM001638,ORD00004,PROD0239,4,331.12,25
ITEM001639,ORD00082,PROD0329,4,945.67,5
ITEM001640,ORD00488,PROD0508,2,916.08,5
ITEM001641,ORD00481,PROD0063,3,674.92,20
ITEM001642,ORD00007,PROD0181,1,1461.8,10
ITEM001643,ORD00148,PROD0590,5,1459.63,25
ITEM001644,ORD00127,PROD0193,1,296.83,10
ITEM001645,ORD00775,PROD0167,2,604.11,30
ITEM001646,ORD00607,PROD0423,3,769.85,10
ITEM001647,ORD00224,PROD0257,4,1240.21,25
ITEM001648,ORD00247,PROD0008,5,989.17,25
ITEM001649,ORD00258,PROD0166,3,115.69,0
ITEM001650,ORD00506,PROD0062,-3,937.37,30
ITEM001651,ORD00441,PROD0457,1,37.76,25
ITEM001652,ORD00691,PROD0327,1,890.45,10
ITEM001653,ORD00715,PROD0068,5,862.42,25
ITEM001654,ORD00860,PROD0462,3,550.01,30
ITEM001655,ORD00492,PROD0512,3,464.37,15
ITEM001656,ORD00321,PROD0195,5,357.61,5
ITEM001657,ORD00044,PROD0420,3,708.12,15
ITEM001658,ORD00333,PROD0475,4,1305.65,15
ITEM001659,ORD00464,PROD0146,2,1112.03,15
ITEM001660,ORD00430,PROD0143,1,1186.63,15
ITEM001661,ORD00892,PROD0410,2,561.25,15
ITEM001662,ORD00811,PROD0155,2,897.55,5
ITEM001663,ORD00223,PROD0017,1,599.11,5
ITEM001664,ORD00278,PROD0203,3,52.09,15
ITEM001665,ORD00163,PROD0563,3,430.95,5
ITEM001666,ORD00499,PROD0512,5,660.63,30
ITEM001667,ORD00164,PROD0062,4,542.99,0
ITEM001668,ORD00069,PROD0489,3,919.57,5
ITEM001669,ORD00241,PROD0507,5,1209.36,15
ITEM001670,ORD00503,PROD0316,1,954.63,10
ITEM001671,ORD00646,PROD0440,3,925.21,20
ITEM001672,ORD00133,PROD0289,5,524.82,10
ITEM001673,ORD00827,PROD0379,2,856.68,15
ITEM001674,ORD00065,PROD0458,1,567.61,5
ITEM001675,ORD00215,PROD0240,3,1367.02,10
ITEM001676,ORD00650,PROD0288,4,841.39,20
ITEM001677,ORD00813,PROD0200,3,1354.75,10
ITEM001678,ORD00801,PROD0235,5,1068.0,20
ITEM001679,ORD00243,PROD0501,2,853.68,0
ITEM001680,ORD00321,PROD0098,5,588.53,5
ITEM001681,ORD00639,PROD0084,3,803.27,15
ITEM001682,ORD00618,PROD0069,3,685.24,30
ITEM001683,ORD00198,PROD0147,-3,558.4,30
ITEM001684,ORD00061,PROD0253,4,350.53,0
ITEM001685,ORD00336,PROD0495,3,851.58,30
ITEM001686,ORD00280,PROD0497,3,1478.22,20
ITEM001687,ORD00905,PROD0205,5,1239.72,25
ITEM001688,ORD00193,PROD0124,5,457.52,0
ITEM001689,ORD00754,PROD0537,2,1202.3,10
ITEM001690,ORD00255,PROD0434,4,1056.96,30
ITEM001691,ORD00012,PROD0268,3,322.28,10
ITEM001692,ORD00026,PROD0432,1,136.49,15
ITEM001693,ORD00795,PROD0458,2,946.32,20
ITEM001694,ORD00161,PROD0455,5,1142.52,0
ITEM001695,ORD00960,PROD0467,3,428.41,25
ITEM001696,ORD00622,PROD0292,4,261.09,5
ITEM001697,ORD00331,PROD0127,1,97.59,10
ITEM001698,ORD00566,PROD0378,4,229.79,30
ITEM001699,ORD00738,PROD0564,4,57.69,15
ITEM001700,INVALID01700,PROD0406,3,283.44,20
ITEM001701,ORD00857,PROD0290,1,499.54,30
ITEM001702,ORD00583,PROD0524,1,102.67,25
ITEM001703,ORD00731,PROD0509,2,114.54,0
ITEM001704,ORD00144,PROD0105,2,793.72,25
ITEM001705,ORD00241,PROD0369,1,1459.03,10
ITEM001706,ORD00084,PROD0352,4,1131.26,15
ITEM001707,ORD00411,PROD0064,5,796.53,25
ITEM001708,ORD00809,PROD0159,4,831.18,0
ITEM001709,ORD00834,PROD0460,2,255.41,30
ITEM001710,ORD00934,PROD0233,3,374.11,25
ITEM001711,ORD00700,PROD0025,5,97.67,30
ITEM001712,ORD00715,PROD0491,2,82.74,5
ITEM001713,ORD00777,PROD0157,2,1432.54,5
ITEM001714,ORD00513,PROD0331,3,593.54,25
ITEM001715,ORD00687,PROD0020,4,775.17,10
ITEM001716,ORD00505,PROD0425,-3,834.05,0
ITEM001717,ORD00205,PROD0037,5,329.08,20
ITEM001718,ORD00504,PROD0358,1,1058.7,20
ITEM001719,ORD00903,PROD0522,3,1349.9,5
ITEM001720,ORD00407,PROD0156,2,813.62,25
ITEM001721,ORD00763,PROD0289,5,413.16,10
ITEM001722,ORD00524,PROD0164,4,1255.54,30
ITEM001723,ORD00623,PROD0343,3,309.74,10
ITEM001724,ORD00403,PROD0293,1,688.44,15
ITEM001725,ORD00618,PROD0416,5,322.79,0
ITEM001726,ORD00043,PROD0110,4,1119.36,30
ITEM001727,ORD00211,PROD0584,2,1108.84,10
ITEM001728,ORD00853,PROD0311,2,554.19,0
ITEM001729,ORD00664,PROD0581,2,1337.51,30
ITEM001730,ORD00259,PROD0524,2,55.24,0
ITEM001731,ORD00222,PROD0342,2,325.4,25
ITEM001732,ORD00398,PROD0469,3,1476.66,20
ITEM001733,ORD00772,PROD0504,2,730.66,20
ITEM001734,ORD00293,PROD0080,2,932.23,0
ITEM001735,ORD00874,PROD0052,1,1288.61,10
ITEM001736,ORD00953,PROD0311,1,678.69,25
ITEM001737,ORD00582,PROD0100,2,99.24,5
ITEM001738,ORD00662,PROD0434,2,1117.93,10
ITEM001739,ORD00078,PROD0428,3,987.37,10
ITEM001740,ORD00789,PROD0123,1,467.03,10
ITEM001741,ORD00468,PROD0124,2,1380.72,25
ITEM001742,ORD00976,PROD0488,1,278.38,0
ITEM001743,ORD00089,PROD0467,2,1307.29,20
ITEM001744,ORD00712,PROD0280,5,419.7,25
ITEM001745,ORD00577,PROD0065,4,1102.52,5
ITEM001746,ORD00221,PROD0408,1,1023.47,0
ITEM001747,ORD00039,PROD0443,4,1249.07,15
ITEM001748,ORD00180,PROD0591,1,1348.16,25
ITEM001749,ORD00065,PROD0289,-3,1083.93,5
ITEM001750,ORD00822,PROD0025,3,1013.44,30
ITEM001751,ORD00193,PROD0459,2,1219.32,25
ITEM001752,ORD00046,PROD0446,5,847.24,25
ITEM001753,ORD00501,PROD0049,2,444.05,0
ITEM001754,ORD00613,PROD0468,3,1234.66,20
ITEM001755,ORD00168,PROD0381,3,1094.77,20
ITEM001756,ORD00150,PROD0356,3,622.36,20
ITEM001757,ORD00412,PROD0479,3,1475.6,30
ITEM001758,ORD00300,PROD0507,2,1020.05,15
ITEM001759,ORD00369,PROD0089,4,911.18,5
ITEM001760,ORD00341,PROD0478,3,687.14,20
ITEM001761,ORD00883,PROD0044,2,528.31,30
ITEM001762,ORD00641,PROD0350,2,819.51,30
ITEM001763,ORD00763,PROD0588,2,226.49,30
ITEM001764,ORD00812,PROD0406,2,140.98,15
ITEM001765,ORD00902,PROD0514,1,825.12,20
ITEM001766,ORD00107,PROD0005,5,396.98,20
ITEM001767,ORD00681,PROD0233,2,1032.34,30
ITEM001768,ORD00343,PROD0120,4,501.72,30
ITEM001769,ORD00817,PROD0562,3,1406.65,20
ITEM001770,ORD00673,PROD0225,4,873.99,25
ITEM001771,ORD00418,PROD0232,1,967.89,15
ITEM001772,ORD00160,PROD0001,2,1341.91,20
ITEM001773,ORD00820,PROD0508,1,233.65,0
ITEM001774,ORD00712,PROD0248,3,1138.58,10
ITEM001775,ORD00846,PROD0555,2,964.61,30
ITEM001776,ORD00196,PROD0017,1,66.02,0
ITEM001777,ORD00213,PROD0074,2,119.19,15
ITEM001778,ORD00974,PROD0433,1,1418.41,25
ITEM001779,ORD00413,PROD0308,1,527.89,10
ITEM001780,ORD00214,PROD0439,3,936.5,15
ITEM001781,ORD00651,PROD0043,5,1025.09,0
ITEM001782,ORD00512,PROD0032,-2,398.56,15
ITEM001783,ORD00882,PROD0552,4,1159.29,15
ITEM001784,ORD00706,PROD0360,5,1424.7,25
ITEM001785,ORD00503,PROD0390,1,77.23,15
ITEM001786,ORD00778,PROD0487,1,393.19,0
ITEM001787,ORD00085,PROD0097,2,692.94,25
ITEM001788,ORD00346,PROD0481,2,70.83,10
ITEM001789,ORD00566,PROD0222,4,928.3,0
ITEM001790,ORD00011,PROD0029,2,1404.6,15
ITEM001791,ORD00071,PROD0186,5,705.51,25
ITEM001792,ORD00579,PROD0549,4,987.48,0
ITEM001793,ORD00260,PROD0121,5,1053.36,15
ITEM001794,ORD00179,PROD0301,4,1283.26,0
ITEM001795,ORD00298,PROD0340,5,651.56,25
ITEM001796,ORD00159,PROD0204,1,733.58,5
ITEM001797,ORD00006,PROD0181,4,1163.24,0
ITEM001798,ORD00310,PROD0229,2,523.3,25
ITEM001799,ORD00598,PROD0235,4,1076.47,30
ITEM001800,INVALID01800,PROD0104,1,263.36,5
ITEM001801,ORD00759,PROD0577,5,55.04,15
ITEM001802,ORD00376,PROD0022,4,1068.45,25
ITEM001803,ORD00378,PROD0109,5,639.56,0
ITEM001804,ORD00286,PROD0571,4,1059.03,0
ITEM001805,ORD00067,PROD0270,1,1319.12,25
ITEM001806,ORD00367,PROD0411,4,770.53,5
ITEM001807,ORD00929,PROD0124,2,55.68,0
ITEM001808,ORD00585,PROD0202,2,680.23,20
ITEM001809,ORD00383,PROD0270,5,727.26,30
ITEM001810,ORD00673,PROD0597,2,631.62,20
ITEM001811,ORD00041,PROD0208,2,238.13,5
ITEM001812,ORD00765,PROD0012,4,570.35,20
ITEM001813,ORD00808,PROD0116,1,796.35,10
ITEM001814,ORD00600,PROD0010,5,468.95,30
ITEM001815,ORD00141,PROD0492,-1,1205.81,5
ITEM001816,ORD00680,PROD0490,4,728.53,0
ITEM001817,ORD00177,PROD0567,4,957.43,20
ITEM001818,ORD00880,PROD0150,1,1007.28,30
ITEM001819,ORD00523,PROD0070,2,726.98,0
ITEM001820,ORD00580,PROD0253,2,947.87,15
ITEM001821,ORD00860,PROD0231,3,1245.4,15
ITEM001822,ORD00062,PROD0044,4,1308.59,30
ITEM001823,ORD00405,PROD0198,1,1014.05,10
ITEM001824,ORD00401,PROD0231,4,1127.94,5
ITEM001825,ORD00491,PROD0522,5,1335.34,25
ITEM001826,ORD00893,PROD0248,2,906.49,10
ITEM001827,ORD00510,PROD0444,1,907.74,15
ITEM001828,ORD00068,PROD0087,5,1062.62,30
ITEM001829,ORD00150,PROD0379,1,430.54,10
ITEM001830,ORD00476,PROD0311,3,1257.76,20
ITEM001831,ORD00335,PROD0482,3,776.93,15
ITEM001832,ORD00776,PROD0574,5,1386.71,20
ITEM001833,ORD00614,PROD0141,5,714.61,0
ITEM001834,ORD00709,PROD0351,4,808.45,20
ITEM001835,ORD00647,PROD0258,1,951.1,10
ITEM001836,ORD00896,PROD0526,3,357.21,10
ITEM001837,ORD00929,PROD0580,2,303.07,10
ITEM001838,ORD00197,PROD0531,3,1020.63,10
ITEM001839,ORD00271,PROD0435,5,1011.13,5
ITEM001840,ORD00787,PROD0143,5,1207.32,25
ITEM001841,ORD00303,PROD0371,2,1074.68,20
ITEM001842,ORD00329,PROD0474,2,880.99,5
ITEM001843,ORD00121,PROD0253,3,324.49,30
ITEM001844,ORD00649,PROD0188,3,1333.16,30
ITEM001845,ORD00509,PROD0252,3,599.61,25
ITEM001846,ORD00278,PROD0471,5,815.36,5
ITEM001847,ORD00261,PROD0074,5,393.75,15
ITEM001848,ORD00833,PROD0004,-2,118.49,30
ITEM001849,ORD00957,PROD0507,3,693.05,20
ITEM001850,ORD00598,PROD0524,3,859.83,5
ITEM001851,ORD00273,PROD0438,1,949.61,15
ITEM001852,ORD00610,PROD0488,1,667.01,10
ITEM001853,ORD00123,PROD0186,2,201.92,30
ITEM001854,ORD00821,PROD0043,1,1273.82,10
ITEM001855,ORD00111,PROD0549,5,417.25,30
ITEM001856,ORD00099,PROD0210,4,79.11,25
ITEM001857,ORD00581,PROD0011,1,184.92,20
ITEM001858,ORD00737,PROD0292,3,656.11,5
ITEM001859,ORD00226,PROD0585,5,1132.56,20
ITEM001860,ORD00363,PROD0156,2,53.97,20
ITEM001861,ORD00325,PROD0176,2,1212.45,30
ITEM001862,ORD00393,PROD0555,2,932.12,5
ITEM001863,ORD00094,PROD0277,5,1218.13,0
ITEM001864,ORD00098,PROD0417,2,347.04,15
ITEM001865,ORD00625,PROD0178,2,1378.09,10
ITEM001866,ORD00110,PROD0245,1,1013.32,15
ITEM001867,ORD00594,PROD0396,5,680.32,5
ITEM001868,ORD00103,PROD0419,1,1074.39,15
ITEM001869,ORD00154,PROD0390,4,54.08,30
ITEM001870,ORD00279,PROD0504,2,666.24,20
ITEM001871,ORD00351,PROD0022,3,758.57,20
ITEM001872,ORD00398,PROD0211,4,571.98,25
ITEM001873,ORD00080,PROD0387,5,269.2,15
ITEM001874,ORD00213,PROD0322,2,542.83,10
ITEM001875,ORD00255,PROD0237,3,581.58,15
ITEM001876,ORD00984,PROD0577,1,381.23,25
ITEM001877,ORD00067,PROD0023,4,595.53,10
ITEM001878,ORD00369,PROD0021,4,746.62,25
ITEM001879,ORD00457,PROD0092,4,667.3,10
ITEM001880,ORD00235,PROD0376,3,1369.17,10
ITEM001881,ORD00491,PROD0225,-1,1283.4,25
ITEM001882,ORD00530,PROD0544,5,1219.01,30
ITEM001883,ORD00038,PROD0374,4,91.01,5
ITEM001884,ORD00093,PROD0095,2,930.87,20
ITEM001885,ORD00052,PROD0082,3,797.38,10
ITEM001886,ORD00464,PROD0301,2,229.62,15
ITEM001887,ORD00286,PROD0235,2,626.01,5
ITEM001888,ORD00534,PROD0238,1,1310.28,20
ITEM001889,ORD00054,PROD0181,5,446.6,15
ITEM001890,ORD00965,PROD0172,4,369.64,30
ITEM001891,ORD00985,PROD0079,2,119.73,0
ITEM001892,ORD00276,PROD0547,2,203.72,15
ITEM001893,ORD00567,PROD0184,3,246.02,5
ITEM001894,ORD00252,PROD0334,1,1286.0,30
ITEM001895,ORD00279,PROD0022,5,761.35,0
ITEM001896,ORD00404,PROD0172,2,91.55,5
ITEM001897,ORD00867,PROD0248,2,1295.3,30
ITEM001898,ORD00377,PROD0286,5,704.36,15
ITEM001899,ORD00180,PROD0255,1,259.89,20
ITEM001900,INVALID01900,PROD0069,1,1474.63,5
ITEM001901,ORD00001,PROD0472,3,802.76,15
ITEM001902,ORD00694,PROD0564,4,821.37,15
ITEM001903,ORD00911,PROD0478,5,1443.92,20
ITEM001904,ORD00363,PROD0592,5,1083.17,25
ITEM001905,ORD00415,PROD0537,3,1406.57,5
ITEM001906,ORD00516,PROD0130,4,1211.16,5
ITEM001907,ORD00076,PROD0377,5,1266.08,0
ITEM001908,ORD00619,PROD0392,4,576.4,10
ITEM001909,ORD00025,PROD0499,3,314.08,0
ITEM001910,ORD00221,PROD0151,4,685.91,20
ITEM001911,ORD00810,PROD0310,2,606.61,5
ITEM001912,ORD00017,PROD0450,2,394.32,15
ITEM001913,ORD00478,PROD0381,4,1325.93,15
ITEM001914,ORD00134,PROD0252,-1,1422.63,25
ITEM001915,ORD00945,PROD0303,1,573.57,10
ITEM001916,ORD00477,PROD0444,4,135.62,10
ITEM001917,ORD00364,PROD0565,5,726.12,30
ITEM001918,ORD00868,PROD0070,4,541.67,5
ITEM001919,ORD00318,PROD0170,5,36.36,0
ITEM001920,ORD00150,PROD0277,5,108.63,20
ITEM001921,ORD00224,PROD0381,5,55.73,15
ITEM001922,ORD00343,PROD0472,5,533.45,10
ITEM001923,ORD00292,PROD0053,3,1205.81,20
ITEM001924,ORD00127,PROD0500,4,661.44,20
ITEM001925,ORD00038,PROD0580,5,768.8,5
ITEM001926,ORD00956,PROD0339,4,997.71,15
ITEM001927,ORD00750,PROD0148,3,230.47,5
ITEM001928,ORD00096,PROD0394,5,428.12,5
ITEM001929,ORD00043,PROD0311,1,37.93,5
ITEM001930,ORD00200,PROD0583,4,306.62,30
ITEM001931,ORD00846,PROD0438,2,829.64,10
ITEM001932,ORD00939,PROD0001,2,1486.72,5
ITEM001933,ORD00880,PROD0272,1,1096.31,30
ITEM001934,ORD00068,PROD0480,2,1374.4,5
ITEM001935,ORD00948,PROD0117,4,138.35,15
ITEM001936,ORD00832,PROD0382,3,1278.88,10
ITEM001937,ORD00591,PROD0562,5,1335.97,30
ITEM001938,ORD00760,PROD0335,3,799.53,25
ITEM001939,ORD00699,PROD0533,5,1030.25,30
ITEM001940,ORD00609,PROD0232,2,1226.1,15
ITEM001941,ORD00495,PROD0337,3,1411.11,10
ITEM001942,ORD00511,PROD0053,4,1429.11,10
ITEM001943,ORD00821,PROD0110,3,1239.62,20
ITEM001944,ORD00229,PROD0255,2,707.23,5
ITEM001945,ORD00949,PROD0556,1,768.65,15
ITEM001946,ORD00761,PROD0430,4,858.53,10
ITEM001947,ORD00084,PROD0493,-1,1423.77,25
ITEM001948,ORD00068,PROD0059,3,664.72,30
ITEM001949,ORD00443,PROD0425,2,720.3,0
ITEM001950,ORD00342,PROD0122,3,475.85,15
ITEM001951,ORD00901,PROD0406,4,890.87,15
ITEM001952,ORD00441,PROD0294,2,379.99,30
ITEM001953,ORD00169,PROD0164,3,905.01,20
ITEM001954,ORD00386,PROD0104,1,141.5,30
ITEM001955,ORD00756,PROD0154,1,819.75,15
ITEM001956,ORD00919,PROD0156,1,1487.92,0
ITEM001957,ORD00483,PROD0034,2,217.56,30
ITEM001958,ORD00376,PROD0586,3,149.53,5
ITEM001959,ORD00915,PROD0339,3,167.96,20
ITEM001960,ORD00085,PROD0001,1,1235.72,5
ITEM001961,ORD00809,PROD0401,2,1239.8,15
ITEM001962,ORD00111,PROD0299,3,930.84,20
ITEM001963,ORD00074,PROD0292,5,225.15,15
ITEM001964,ORD00621,PROD0162,3,972.33,25
ITEM001965,ORD00528,PROD0509,1,917.6,25
ITEM001966,ORD00291,PROD0403,1,1281.19,25
ITEM001967,ORD00167,PROD0464,4,550.95,20
ITEM001968,ORD00314,PROD0411,3,638.6,5
ITEM001969,ORD00814,PROD0335,3,331.61,15
ITEM001970,ORD00153,PROD0038,2,137.59,20
ITEM001971,ORD00897,PROD0152,1,179.36,15
ITEM001972,ORD00130,PROD0076,2,438.06,10
ITEM001973,ORD00705,PROD0594,3,374.1,15
ITEM001974,ORD00446,PROD0126,4,1396.21,25
ITEM001975,ORD00966,PROD0310,5,1407.41,5
ITEM001976,ORD00918,PROD0035,4,559.03,15
ITEM001977,ORD00197,PROD0068,3,92.39,30
ITEM001978,ORD00874,PROD0399,3,296.11,15
ITEM001979,ORD00475,PROD0332,4,685.43,30
ITEM001980,ORD00335,PROD0323,-3,1437.94,30
ITEM001981,ORD00581,PROD0008,2,1306.38,5
ITEM001982,ORD00978,PROD0426,3,157.96,10
ITEM001983,ORD00152,PROD0144,1,375.23,20
ITEM001984,ORD00508,PROD0208,3,1086.76,15
ITEM001985,ORD00040,PROD0370,1,1072.82,30
ITEM001986,ORD00630,PROD0346,3,24.05,15
ITEM001987,ORD00791,PROD0207,5,332.37,10
ITEM001988,ORD00697,PROD0281,5,805.69,20
ITEM001989,ORD00605,PROD0202,5,663.71,25
ITEM001990,ORD00820,PROD0466,1,1446.93,20
ITEM001991,ORD00561,PROD0552,3,1495.25,15
ITEM001992,ORD00046,PROD0341,3,46.51,20
ITEM001993,ORD00643,PROD0486,1,1247.74,15
ITEM001994,ORD00952,PROD0586,4,361.8,10
ITEM001995,ORD00855,PROD0229,5,684.92,10
ITEM001996,ORD00913,PROD0235,1,1009.28,20
ITEM001997,ORD00261,PROD0272,4,26.34,5
ITEM001998,ORD00042,PROD0461,2,373.69,0
ITEM001999,ORD00441,PROD0078,1,1207.54,10
ITEM002000,INVALID02000,PROD0427,5,44.19,30
