product_id,old_name,category,base_price,quantity,status,region,priority,user_id,price,amount
P03659,Running Shoes,Clothing,4094.51,3,Returned,East,Low,U0874,4094.51,12283.53
P03660,T-Shirt,Beauty,515.17,3,Pending,South,Low,U0961,515.17,1545.51
P03661,Mixer,Clothing,3152.57,3,Completed,North,Medium,U1437,3152.57,9457.71
P03662,Wireless Mouse,Books,133.25,5,Completed,East,High,U0589,133.25,666.25
P03663,Headphones,Electronics,312.94,2,Completed,North,Medium,U0260,312.94,625.88
P03664,Mixer,Electronics,4529.5,4,Completed,East,Medium,U0908,4529.50,18118.0
P03665,T-Shirt,Clothing,2685.06,6,Completed,North,Low,U0184,2685.06,16110.36
P03666,Running Shoes,Home,3705.92,6,Returned,West,Low,U1072,3705.92,22235.52
P03667,Novel,Sports,4208.65,6,Completed,South,Low,U0147,4208.65,25251.9
P03668,Mixer,Beauty,4752.98,4,Completed,East,Low,U0592,4752.98,19011.92
P03669,Novel,Books,4359.83,2,Completed,West,High,U1433,4359.83,8719.66
P03670,Wireless Mouse,Beauty,2468.23,1,Completed,North,High,U1018,2468.23,2468.23
P03671,T-Shirt,Beauty,1746.25,7,Completed,West,Low,U0440,1746.25,12223.75
P03672,Headphones,Books,857.02,7,Completed,South,Medium,U1482,857.02,5999.14
P03673,T-Shirt,Books,2061.58,2,Returned,East,Medium,U0229,2061.58,4123.16
P03674,T-Shirt,Electronics,1895.82,3,Completed,East,Low,U1308,1895.82,5687.46
P03675,Face Wash,Beauty,2841.92,7,Cancelled,North,Medium,U0732,2841.92,19893.44
P03676,T-Shirt,Sports,3361.0,3,Completed,South,Medium,U1369,3361.00,10083.0
P03677,T-Shirt,Sports,4893.79,2,Completed,West,Medium,U0947,,9787.58
P03678,Mixer,Clothing,3669.09,2,Completed,,Low,U1288,3669.09,7338.18
P03679,Headphones,Books,3254.37,4,Pending,East,High,U0740,3254.37,13017.48
P03680,Mixer,Electronics,1741.95,4,Cancelled,West,Medium,U0378,1741.95,6967.8
P03681,Mixer,Sports,269.07,5,Completed,North,Low,U1127,269.07,1345.35
P03682,Wireless Mouse,Home,1511.81,6,Completed,West,Low,U0954,1511.81,9070.86
P03683,Mixer,Electronics,3865.39,5,Completed,West,High,U0600,3865.39,19326.95
P03684,Face Wash,Electronics,1105.83,6,Pending,North,Medium,U0023,1105.83,6634.98
P03685,Face Wash,Sports,3589.72,3,Completed,West,Medium,U0293,3589.72,10769.16
P03686,Novel,Home,2940.92,5,Completed,West,Low,U1291,2940.92,14704.6
P03687,Wireless Mouse,Clothing,942.1,5,Completed,,Low,U0476,942.10,4710.5
P03688,Novel,Sports,1381.96,1,Completed,South,Medium,U0952,1381.96,1381.96
P03689,Novel,Home,2531.89,2,Cancelled,East,Low,U0451,2531.89,5063.78
P03690,Running Shoes,Electronics,2150.04,4,Completed,South,Medium,U0898,2150.04,8600.16
P03691,Headphones,Home,3914.96,5,Completed,North,Low,U0285,3914.96,19574.8
P03692,Headphones,Electronics,3698.58,4,Completed,West,Low,U1337,3698.58,14794.32
P03693,Mixer,Sports,2915.42,6,Completed,East,Low,U1186,2915.42,17492.52
P03694,Mixer,Books,4129.15,5,Completed,South,Medium,U0590,4129.15,20645.75
P03695,Running Shoes,Sports,2857.08,6,Pending,West,High,U0122,2857.08,17142.48
P03696,Mixer,Beauty,4825.51,5,Completed,North,High,U1136,4825.51,24127.55
P03697,Headphones,Beauty,1164.4,7,Completed,West,High,U1263,1164.40,8150.8
P03698,Novel,Beauty,3599.25,3,Completed,North,Medium,U1234,3599.25,10797.75
P03699,T-Shirt,Sports,1912.73,1,Pending,West,Low,U1373,1912.73,1912.73
P03700,Face Wash,Clothing,1466.93,6,Completed,East,Medium,U0511,1466.93,8801.58
P03701,T-Shirt,Sports,983.9,2,Pending,East,Low,U0002,983.90,1967.8
P03702,T-Shirt,Books,2807.27,2,Completed,South,High,U0892,2807.27,5614.54
P03703,Headphones,Home,1155.8,3,Pending,South,High,U0799,1155.80,3467.4
P03704,T-Shirt,Sports,1081.72,3,Pending,West,Medium,U0629,1081.72,3245.16
P03705,Running Shoes,Sports,4953.61,7,Completed,West,Low,U0461,4953.61,34675.27
P03706,Wireless Mouse,Electronics,4028.56,2,Completed,South,High,U0952,4028.56,8057.12
P03707,Mixer,Electronics,3766.56,6,Cancelled,South,High,U0972,3766.56,22599.36
P03708,Wireless Mouse,Electronics,3990.9,2,Returned,West,Medium,U1265,3990.90,7981.8
P03709,Novel,Sports,4847.72,1,Pending,West,Low,U0982,4847.72,4847.72
P03710,Face Wash,Clothing,2909.06,5,Pending,West,Medium,U0814,2909.06,14545.3
P03711,Mixer,Home,1179.19,1,Completed,East,Low,U0054,1179.19,1179.19
P03712,T-Shirt,Home,4324.83,7,Completed,North,Medium,U1491,4324.83,30273.81
P03713,Face Wash,Books,3739.38,7,Returned,North,Medium,U0109,3739.38,26175.66
P03714,Mixer,Clothing,2130.11,2,Cancelled,South,High,U0280,2130.11,4260.22
P03715,Running Shoes,Clothing,2420.49,5,Completed,East,Low,U1081,2420.49,12102.45
P03716,Running Shoes,Home,2115.14,2,Completed,West,Medium,U0840,2115.14,4230.28
P03717,Running Shoes,Beauty,4656.72,1,Completed,West,Low,U0837,4656.72,4656.72
P03718,Running Shoes,Electronics,1783.3,1,Completed,South,Medium,U1238,1783.30,1783.3
P03719,T-Shirt,Electronics,4821.07,6,Completed,South,High,U1052,4821.07,28926.42
P03720,Wireless Mouse,Home,4560.33,6,Completed,East,Medium,U0204,4560.33,27361.98
P03721,Mixer,Clothing,3189.55,1,Completed,North,Medium,U0545,3189.55,3189.55
P03722,T-Shirt,Books,2941.13,5,Pending,North,Low,U0309,2941.13,14705.65
P03723,Running Shoes,Beauty,1913.44,7,Pending,West,Medium,U0528,1913.44,13394.08
P03724,Novel,Home,189.86,6,Cancelled,South,Low,U1367,189.86,1139.16
P03725,Wireless Mouse,Electronics,725.35,6,Cancelled,East,Medium,U1009,725.35,4352.1
P03726,Novel,Sports,3795.73,4,Completed,West,Low,U1242,3795.73,15182.92
P03727,Face Wash,Clothing,2410.55,4,Pending,,High,U0617,2410.55,9642.2
P03728,Novel,Sports,834.21,6,Completed,North,Low,U1111,834.21,5005.26
P03729,Face Wash,Books,1393.41,2,Returned,East,Low,U0031,1393.41,2786.82
P03730,Face Wash,Home,4744.4,5,Completed,West,Medium,U0100,4744.40,23722.0
P03731,Running Shoes,Electronics,1898.95,3,Cancelled,East,High,U0667,1898.95,5696.85
P03732,Face Wash,Beauty,4547.64,6,Completed,West,High,U0804,4547.64,27285.84
P03733,Headphones,Sports,1592.72,4,Completed,North,High,U1339,1592.72,6370.88
P03734,Mixer,Beauty,2761.78,5,Completed,South,Low,U0495,2761.78,13808.9
P03735,Mixer,Books,200.34,5,Completed,South,Low,U0471,200.34,1001.7
P03736,Running Shoes,Electronics,2657.19,4,Completed,North,High,U0742,2657.19,10628.76
P03737,Headphones,Sports,3221.02,5,Completed,South,High,U0734,3221.02,16105.1
P03738,Novel,Books,1248.09,5,Pending,South,Medium,U0998,1248.09,6240.45
P03739,T-Shirt,Beauty,2936.79,4,Completed,West,Low,U0331,2936.79,11747.16
P03740,Novel,Beauty,3271.12,1,Completed,East,Low,U1218,3271.12,3271.12
P03741,T-Shirt,Sports,3465.74,6,Completed,West,High,U1215,3465.74,20794.44
P03742,Face Wash,Electronics,3904.38,2,Completed,East,Low,U0252,3904.38,7808.76
P03743,Wireless Mouse,Beauty,1625.56,3,Pending,East,Medium,U1025,1625.56,4876.68
P03744,T-Shirt,Home,2882.11,2,Completed,South,High,U1483,2882.11,5764.22
P03745,Wireless Mouse,Books,4909.74,1,Returned,East,Medium,U1114,4909.74,4909.74
P03746,Mixer,Sports,4500.91,7,Completed,East,Low,U0518,4500.91,31506.37
P03747,Wireless Mouse,Clothing,4768.06,1,Pending,North,Low,U1140,4768.06,4768.06
P03748,Mixer,Clothing,1992.07,5,Pending,East,Low,U0073,1992.07,9960.35
P03749,Headphones,Electronics,3955.95,2,Cancelled,North,Medium,U0156,3955.95,7911.9
P03750,Headphones,Home,3137.5,1,Completed,West,Medium,U0723,3137.50,3137.5
P03751,Running Shoes,Beauty,505.4,2,Completed,South,Low,U0069,505.40,1010.8
P03752,Running Shoes,Clothing,4137.5,1,Completed,East,Low,U0471,4137.50,4137.5
P03753,Face Wash,Electronics,3417.8,3,Cancelled,North,Low,U0492,3417.80,10253.4
P03754,T-Shirt,Books,1074.7,1,Completed,West,High,U0300,1074.70,1074.7
P03755,Face Wash,Home,490.72,2,Returned,West,High,U1168,490.72,981.44
P03756,Mixer,Home,4201.41,5,Completed,West,Medium,U1230,4201.41,21007.05
P03757,Face Wash,Electronics,486.62,2,Completed,North,High,U0918,486.62,973.24
P03758,Wireless Mouse,Electronics,547.63,4,Completed,North,Medium,U0713,547.63,2190.52
P03759,Mixer,Beauty,2194.3,2,Completed,South,High,U0751,2194.30,4388.6
P03760,Running Shoes,Electronics,760.51,3,Cancelled,East,Medium,U0407,760.51,2281.53
P03761,Headphones,Beauty,4576.98,6,Completed,West,High,U0939,4576.98,27461.88
P03762,Running Shoes,Beauty,2404.39,3,Completed,South,Low,U0580,2404.39,7213.17
P03763,T-Shirt,Sports,2888.84,3,Completed,North,Medium,U1321,2888.84,8666.52
P03764,Mixer,Home,4647.72,1,Completed,South,High,U0582,4647.72,4647.72
P03765,Mixer,Books,2698.29,3,Completed,West,Low,U0799,2698.29,8094.87
P03766,Wireless Mouse,Home,1832.6,2,Completed,West,Low,U0529,1832.60,3665.2
P03767,T-Shirt,Home,4006.06,6,Pending,South,Low,U0137,4006.06,24036.36
P03768,Headphones,Sports,2269.97,7,Completed,West,Low,U0219,2269.97,15889.79
P03769,Novel,Beauty,1660.5,5,Completed,North,Low,U0518,1660.50,8302.5
P03770,Mixer,Beauty,3643.82,7,Completed,West,Medium,U1472,3643.82,25506.74
P03771,Mixer,Electronics,4027.87,3,Pending,East,Low,U0132,4027.87,12083.61
P03772,Wireless Mouse,Sports,3979.41,2,Pending,East,Low,U1387,3979.41,7958.82
P03773,Face Wash,Electronics,4890.6,1,Cancelled,West,High,U1368,4890.60,4890.6
P03774,Headphones,Sports,3954.67,1,Pending,South,Medium,U1042,3954.67,3954.67
P03775,Running Shoes,Electronics,3872.67,5,Returned,West,Low,U1440,3872.67,19363.35
P03776,T-Shirt,Clothing,4301.68,5,Completed,East,Medium,U0560,4301.68,21508.4
P03777,Mixer,Home,100.91,2,Completed,North,Medium,U0928,100.91,201.82
P03778,Mixer,Home,1875.91,5,Completed,East,High,U1177,1875.91,9379.55
P03779,Running Shoes,Books,3714.26,5,Completed,West,Low,U0332,3714.26,18571.3
P03780,Headphones,Beauty,3038.62,1,Pending,West,High,U0319,3038.62,3038.62
P03781,Face Wash,Books,970.1,2,Pending,South,High,U1223,970.10,1940.2
P03782,Mixer,Clothing,1588.29,6,Completed,West,High,U0980,1588.29,9529.74
P03783,Headphones,Books,1750.28,5,Completed,West,Low,U1034,1750.28,8751.4
P03784,Running Shoes,Home,2882.36,2,Pending,North,Low,U1163,2882.36,5764.72
P03785,Wireless Mouse,Beauty,4174.83,3,Completed,North,Low,U0167,4174.83,12524.49
P03786,Face Wash,Clothing,4669.21,1,Completed,North,Low,U0147,4669.21,4669.21
P03787,T-Shirt,Home,3775.45,6,Pending,South,Low,U1427,3775.45,22652.7
P03788,Mixer,Electronics,4230.46,1,Completed,South,Low,U0939,4230.46,4230.46
P03789,Headphones,Sports,2403.47,1,Cancelled,East,Medium,U0445,2403.47,2403.47
P03790,Wireless Mouse,Clothing,2009.9,4,Returned,South,Low,U0070,2009.90,8039.6
P03791,T-Shirt,Beauty,2024.27,2,Completed,North,Low,U1352,2024.27,4048.54
P03792,Novel,Books,3118.59,3,Completed,South,High,U0833,3118.59,9355.77
P03793,Headphones,Books,708.76,5,Pending,West,Low,U0919,708.76,3543.8
P03794,Headphones,Clothing,2939.52,3,Completed,South,Medium,U0616,2939.52,8818.56
P03795,T-Shirt,Beauty,3359.15,2,Completed,West,Medium,U1253,3359.15,6718.3
P03796,Wireless Mouse,Clothing,2250.65,1,Cancelled,East,High,U0319,2250.65,2250.65
P03797,Novel,Beauty,4770.52,4,Completed,West,High,U0036,4770.52,19082.08
P03798,Running Shoes,Books,3080.25,2,Completed,North,Medium,U0255,3080.25,6160.5
P03799,Wireless Mouse,Home,1178.0,6,Completed,East,High,U1337,1178.00,7068.0
P03800,Face Wash,Electronics,2448.16,6,Completed,East,Medium,U0962,2448.16,14688.96
P03801,Mixer,Home,3409.48,2,Completed,East,Medium,U0335,3409.48,6818.96
P03802,T-Shirt,Electronics,1685.78,5,Completed,North,Low,U1044,1685.78,8428.9
P03803,Running Shoes,Books,490.24,3,Completed,West,Medium,U0298,490.24,1470.72
P03804,Novel,Home,2958.83,3,Completed,East,Medium,U1045,2958.83,8876.49
P03805,T-Shirt,Home,4744.56,5,Returned,North,Medium,U0478,4744.56,23722.8
P03806,T-Shirt,Clothing,2476.85,4,Cancelled,East,Medium,U0472,2476.85,9907.4
P03807,Wireless Mouse,Sports,4539.93,1,Completed,East,Low,U0962,4539.93,4539.93
P03808,Mixer,Books,4191.62,7,Completed,North,Low,U0470,4191.62,29341.34
P03809,Face Wash,Beauty,822.32,7,Completed,South,Medium,U1373,822.32,5756.24
P03810,Headphones,Books,3570.03,1,Completed,East,Low,U0767,3570.03,3570.03
P03811,Headphones,Beauty,2233.78,6,Cancelled,South,Low,U0590,2233.78,13402.68
P03812,T-Shirt,Beauty,1326.21,4,Completed,East,Medium,U0792,1326.21,5304.84
P03813,Mixer,Electronics,3466.0,5,Completed,South,High,U0386,3466.00,17330.0
P03814,Novel,Beauty,3739.04,7,Completed,West,Low,U0942,3739.04,26173.28
P03815,Novel,Beauty,981.49,2,Pending,South,Medium,U0446,981.49,1962.98
P03816,Running Shoes,Clothing,4580.78,3,Cancelled,South,Low,U0099,4580.78,13742.34
P03817,Wireless Mouse,Home,3780.62,2,Completed,South,Medium,U0655,3780.62,7561.24
P03818,Mixer,Books,4673.54,3,Completed,South,Low,U1079,4673.54,14020.62
P03819,Mixer,Books,1653.66,2,Completed,West,Medium,U1027,1653.66,3307.32
P03820,Wireless Mouse,Beauty,4702.74,5,Completed,North,High,U1356,4702.74,23513.7
P03821,Novel,Sports,1905.74,5,Completed,South,Low,U0934,1905.74,9528.7
P03822,Novel,Books,364.45,4,Returned,North,Medium,U1459,364.45,1457.8
P03823,Novel,Beauty,3838.55,2,Completed,East,Medium,U1243,3838.55,7677.1
P03824,T-Shirt,Electronics,3547.19,2,Cancelled,North,Low,U1235,3547.19,7094.38
P03825,Mixer,Electronics,3029.76,4,Returned,South,Medium,U0817,3029.76,12119.04
P03826,Headphones,Electronics,2500.48,4,Completed,North,Medium,U0661,2500.48,10001.92
P03827,Wireless Mouse,Beauty,257.61,5,Pending,West,Low,U0232,257.61,1288.05
P03828,Novel,Clothing,3160.53,5,Cancelled,West,High,U0600,3160.53,15802.65
P03829,Running Shoes,Sports,2142.49,6,Completed,South,High,U0920,2142.49,12854.94
P03830,Novel,Beauty,2845.03,2,Completed,North,High,U1172,2845.03,5690.06
P03831,Novel,Clothing,2203.67,5,Completed,East,Medium,U1231,2203.67,11018.35
P03832,Face Wash,Clothing,4833.68,7,Pending,West,Low,U0360,4833.68,33835.76
P03833,T-Shirt,Books,3060.13,5,Completed,South,High,U1443,3060.13,15300.65
P03834,Wireless Mouse,Beauty,3771.26,2,Completed,West,Low,U1441,3771.26,7542.52
P03835,Face Wash,Beauty,4688.1,4,Completed,South,Medium,U0872,4688.10,18752.4
P03836,Face Wash,Clothing,2998.84,2,Completed,North,High,U1206,2998.84,5997.68
P03837,Running Shoes,Clothing,159.11,7,Completed,North,High,U0556,159.11,1113.77
P03838,Mixer,Clothing,268.03,1,Completed,North,Medium,U1234,268.03,268.03
P03839,Running Shoes,Books,3541.46,2,Completed,North,High,U0250,3541.46,7082.92
P03840,Mixer,Beauty,1467.52,1,Completed,North,Medium,U0596,1467.52,1467.52
P03841,Mixer,Clothing,2938.96,2,Completed,South,Medium,U0139,2938.96,5877.92
P03842,Wireless Mouse,Electronics,1091.16,7,Pending,West,Medium,U0990,1091.16,7638.12
P03843,Novel,Beauty,1424.22,1,Pending,East,Low,U1255,1424.22,1424.22
P03844,Wireless Mouse,Books,2572.74,1,Pending,West,Medium,U0910,2572.74,2572.74
P03845,T-Shirt,Electronics,4880.29,7,Cancelled,North,High,U0012,4880.29,34162.03
P03846,Mixer,Home,3119.73,2,Completed,West,Low,U0980,3119.73,6239.46
P03847,Face Wash,Beauty,4687.13,6,Completed,West,Medium,,4687.13,28122.78
P03848,Novel,Home,4800.96,5,Completed,South,Medium,U0488,4800.96,24004.8
P03849,Headphones,Clothing,1119.74,3,Cancelled,East,Medium,U1114,1119.74,3359.22
P03850,T-Shirt,Books,1624.85,5,Pending,East,Medium,U1049,1624.85,8124.25
P03851,Wireless Mouse,Clothing,3872.96,1,Completed,North,High,U0538,3872.96,3872.96
P03852,Running Shoes,Books,4347.14,2,Completed,South,Low,U0985,4347.14,8694.28
P03853,T-Shirt,Sports,2644.21,2,Completed,South,Medium,U1084,2644.21,5288.42
P03854,T-Shirt,Clothing,4966.81,2,Completed,South,High,U1195,4966.81,9933.62
P03855,Novel,Home,156.7,2,Completed,South,Medium,U0588,156.70,313.4
P03856,T-Shirt,Books,1568.0,6,Returned,South,Low,U0788,1568.00,9408.0
P03857,T-Shirt,Clothing,3153.49,3,Completed,East,Medium,U1471,3153.49,9460.47
P03858,Headphones,Beauty,2399.52,4,Cancelled,,High,U0921,2399.52,9598.08
P03859,Running Shoes,Books,671.35,1,Completed,West,Low,U1034,671.35,671.35
P03860,Running Shoes,Books,1902.16,3,Completed,East,Medium,U0243,1902.16,5706.48
P03861,Running Shoes,Clothing,224.69,5,Cancelled,South,High,U1202,224.69,1123.45
P03862,Mixer,Sports,3249.46,4,Completed,West,High,U0798,3249.46,12997.84
P03863,Face Wash,Clothing,4474.44,4,Completed,East,Medium,U0257,4474.44,17897.76
P03864,Running Shoes,Home,4435.88,2,Pending,West,High,U0310,4435.88,8871.76
P03865,T-Shirt,Home,3527.77,3,Cancelled,East,Low,U0516,3527.77,10583.31
P03866,T-Shirt,Books,2382.27,5,Completed,North,High,U1239,2382.27,11911.35
P03867,Running Shoes,Books,2608.95,2,Completed,East,Medium,U1054,2608.95,5217.9
P03868,Novel,Clothing,770.9,2,Completed,West,Medium,U1370,770.90,1541.8
P03869,Running Shoes,Home,1770.98,7,Cancelled,North,Medium,U1089,,12396.86
P03870,T-Shirt,Home,1019.87,7,Returned,South,Low,U0636,1019.87,7139.09
P03871,Mixer,Sports,4123.88,7,Completed,West,Low,U0797,4123.88,28867.16
P03872,Wireless Mouse,Beauty,4582.29,6,Completed,South,Low,U1177,4582.29,27493.74
P03873,Wireless Mouse,Sports,2730.92,1,Returned,South,Low,U0040,2730.92,2730.92
P03874,Running Shoes,Electronics,3666.04,4,Completed,West,Low,U1050,3666.04,14664.16
P03875,Headphones,Sports,695.18,5,Completed,South,High,,695.18,3475.9
P03876,Running Shoes,Clothing,3081.82,4,Completed,West,Low,U1183,3081.82,12327.28
P03877,Novel,Beauty,3543.68,3,Completed,West,Medium,U0581,3543.68,10631.04
P03878,Running Shoes,Clothing,2318.56,1,Pending,East,Medium,U0001,2318.56,2318.56
P03879,Wireless Mouse,Electronics,1292.04,2,Completed,North,Low,U0079,1292.04,2584.08
P03880,T-Shirt,Beauty,4399.14,1,Completed,South,High,U1252,4399.14,4399.14
P03881,Running Shoes,Books,3740.25,2,Cancelled,South,High,U1351,3740.25,7480.5
P03882,T-Shirt,Home,4509.3,7,Completed,North,Low,U0620,4509.30,31565.1
P03883,T-Shirt,Sports,4110.17,1,Completed,North,High,U0501,4110.17,4110.17
P03884,Headphones,Clothing,4952.83,2,Cancelled,North,Medium,U1499,4952.83,9905.66
P03885,T-Shirt,Electronics,1041.65,4,Pending,North,Low,U1379,1041.65,4166.6
P03886,Wireless Mouse,Home,525.06,7,Completed,North,Medium,U1148,525.06,3675.42
P03887,Mixer,Sports,1751.31,7,Completed,East,Medium,U0978,1751.31,12259.17
P03888,Mixer,Home,732.12,7,Completed,West,Medium,U1448,732.12,5124.84
P03889,Face Wash,Sports,2663.34,4,Completed,North,Medium,U1276,2663.34,10653.36
P03890,Novel,Books,3201.84,4,Completed,East,Low,U0486,3201.84,12807.36
P03891,Running Shoes,Beauty,2933.61,4,Completed,North,High,U0478,2933.61,11734.44
P03892,Novel,Home,1370.28,7,Completed,North,High,U0333,1370.28,9591.96
P03893,Wireless Mouse,Home,4553.24,1,Pending,South,Medium,U1256,4553.24,4553.24
P03894,T-Shirt,Home,203.74,2,Completed,South,Low,U0030,203.74,407.48
P03895,Mixer,Beauty,1805.27,4,Completed,South,Medium,U0727,1805.27,7221.08
P03896,Novel,Electronics,3623.06,1,Completed,South,Medium,U0173,3623.06,3623.06
P03897,Wireless Mouse,Sports,3857.95,2,Completed,West,High,U0792,3857.95,7715.9
P03898,Mixer,Books,2138.98,7,Pending,West,High,U0468,2138.98,14972.86
P03899,T-Shirt,Home,182.86,1,Pending,South,High,U1500,182.86,182.86
P03900,Novel,Beauty,3128.41,7,Pending,South,Medium,U0723,3128.41,21898.87
P03901,Mixer,Electronics,409.16,6,Pending,North,High,U1341,409.16,2454.96
P03902,Running Shoes,Sports,628.49,4,Completed,North,Low,U0397,628.49,2513.96
P03903,Running Shoes,Beauty,3286.23,3,Pending,South,Medium,U0125,3286.23,9858.69
P03904,Face Wash,Books,1631.19,1,Completed,South,Low,U1104,1631.19,1631.19
P03905,Face Wash,Books,1805.35,4,Completed,South,High,U0696,1805.35,7221.4
P03906,Mixer,Sports,2485.35,5,Pending,North,High,U0527,2485.35,12426.75
P03907,Wireless Mouse,Home,4895.03,2,Cancelled,South,Low,U1420,4895.03,9790.06
P03908,Running Shoes,Books,4830.67,6,Pending,South,Medium,U1113,4830.67,28984.02
P03909,Wireless Mouse,Electronics,2139.68,4,Pending,West,High,U1027,2139.68,8558.72
P03910,Wireless Mouse,Beauty,1400.95,5,Returned,West,Medium,U0536,1400.95,7004.75
P03911,Mixer,Electronics,1582.7,1,Completed,North,Medium,U0601,1582.70,1582.7
P03912,Wireless Mouse,Home,1417.03,1,Returned,West,Medium,U0988,1417.03,1417.03
P03913,Running Shoes,Electronics,2708.0,5,Completed,North,Medium,U0606,2708.00,13540.0
P03914,T-Shirt,Electronics,3073.61,6,Pending,East,High,U1095,3073.61,18441.66
P03915,Face Wash,Clothing,2495.02,5,Pending,South,Medium,U0700,2495.02,12475.1
P03916,T-Shirt,Electronics,2099.17,2,Completed,North,Low,U0139,2099.17,4198.34
P03917,Wireless Mouse,Sports,1135.3,1,Pending,West,Low,U0010,1135.30,1135.3
P03918,T-Shirt,Beauty,2464.28,5,Completed,East,Low,U0130,2464.28,12321.4
P03919,Running Shoes,Clothing,1771.4,3,Cancelled,West,Medium,U0401,1771.40,5314.2
P03920,Running Shoes,Beauty,2753.82,3,Completed,North,High,U1245,2753.82,8261.46
P03921,Wireless Mouse,Beauty,3408.43,5,Completed,East,Medium,U0642,3408.43,17042.15
P03922,Mixer,Home,3203.23,2,Completed,West,High,,3203.23,6406.46
P03923,T-Shirt,Home,2366.2,1,Completed,East,High,U1424,2366.20,2366.2
P03924,Mixer,Clothing,2824.66,3,Completed,South,Medium,U1137,2824.66,8473.98
P03925,Mixer,Books,1495.8,5,Completed,South,Medium,U1476,1495.80,7479.0
P03926,Headphones,Home,218.78,7,Completed,East,Medium,U1242,218.78,1531.46
P03927,Wireless Mouse,Home,3162.6,5,Completed,West,Low,U0058,3162.60,15813.0
P03928,Face Wash,Home,1337.59,4,Completed,West,Medium,U1137,1337.59,5350.36
P03929,Running Shoes,Beauty,3377.87,5,Completed,West,Medium,U0700,3377.87,16889.35
P03930,Running Shoes,Clothing,3760.34,2,Returned,South,Medium,U1146,3760.34,7520.68
P03931,Wireless Mouse,Beauty,4588.05,3,Completed,North,Medium,U0408,4588.05,13764.15
P03932,Novel,Sports,4794.8,4,Completed,North,Low,U1484,4794.80,19179.2
P03933,Novel,Beauty,151.58,3,Completed,East,Medium,U1109,151.58,454.74
P03934,Novel,Sports,4952.83,3,Completed,West,Medium,U0400,4952.83,14858.49
P03935,Face Wash,Electronics,3446.79,2,Pending,East,Low,U0356,3446.79,6893.58
P03936,Running Shoes,Electronics,3253.27,5,Completed,North,Medium,,3253.27,16266.35
P03937,Wireless Mouse,Sports,174.54,2,Completed,North,Low,U0518,174.54,349.08
P03938,Running Shoes,Sports,4320.04,5,Completed,West,High,U0108,4320.04,21600.2
P03939,Mixer,Beauty,812.91,4,Pending,East,Low,U0152,812.91,3251.64
P03940,T-Shirt,Sports,4202.92,2,Pending,West,Medium,,4202.92,8405.84
P03941,T-Shirt,Clothing,176.26,2,Completed,North,Medium,U0850,176.26,352.52
P03942,Running Shoes,Electronics,3265.22,7,Completed,North,Low,U0749,3265.22,22856.54
P03943,Headphones,Electronics,2230.53,6,Completed,West,Medium,U0027,2230.53,13383.18
P03944,Face Wash,Books,1083.76,1,Pending,East,Medium,U0119,,1083.76
P03945,Novel,Sports,627.05,2,Completed,South,Low,U0723,627.05,1254.1
P03946,Face Wash,Home,2256.63,6,Completed,West,Low,U0100,2256.63,13539.78
P03947,Face Wash,Home,704.2,1,Completed,North,Medium,U0003,704.20,704.2
P03948,Mixer,Sports,2483.59,7,Completed,South,Low,U0806,2483.59,17385.13
P03949,Face Wash,Clothing,3163.56,5,Completed,West,Medium,U1353,3163.56,15817.8
P03950,T-Shirt,Home,4154.18,5,Completed,South,High,U1130,4154.18,20770.9
P03951,Mixer,Books,3425.38,5,Completed,West,Low,U1254,3425.38,17126.9
P03952,Wireless Mouse,Sports,419.48,6,Completed,North,Medium,U0304,419.48,2516.88
P03953,Face Wash,Clothing,1606.42,6,Completed,West,Medium,U0177,1606.42,9638.52
P03954,Face Wash,Clothing,1511.1,1,Completed,South,Medium,U0084,1511.10,1511.1
P03955,Wireless Mouse,Beauty,4583.66,5,Pending,East,Low,U0263,4583.66,22918.3
P03956,Face Wash,Clothing,4352.13,3,Pending,North,Medium,,4352.13,13056.39
P03957,Wireless Mouse,Home,1913.72,2,Pending,North,Low,U1273,1913.72,3827.44
P03958,Mixer,Home,448.66,6,Returned,South,Low,U1406,448.66,2691.96
P03959,T-Shirt,Sports,4481.13,6,Completed,West,Medium,U0458,4481.13,26886.78
P03960,Wireless Mouse,Sports,4452.13,6,Completed,West,Low,U0409,4452.13,26712.78
P03961,Headphones,Clothing,4288.26,1,Completed,West,Low,U1105,4288.26,4288.26
P03962,Wireless Mouse,Books,4240.9,5,Completed,North,Low,U1436,4240.90,21204.5
P03963,Face Wash,Electronics,2453.24,3,Completed,North,Low,U0206,2453.24,7359.72
P03964,Novel,Beauty,969.42,2,Completed,South,Low,U0820,969.42,1938.84
P03965,Novel,Electronics,2439.69,2,Completed,West,Low,U1015,2439.69,4879.38
P03966,Mixer,Clothing,2523.53,5,Returned,West,Low,U0802,2523.53,12617.65
P03967,Running Shoes,Clothing,2500.67,3,Completed,South,High,U0895,2500.67,7502.01
P03968,Mixer,Electronics,2739.99,1,Returned,North,Low,U0873,2739.99,2739.99
P03969,Running Shoes,Beauty,1362.52,6,Completed,North,Medium,U0388,1362.52,8175.12
P03970,Novel,Electronics,1894.58,6,Completed,East,Medium,U0894,1894.58,11367.48
P03971,Novel,Sports,2227.51,7,Completed,East,Medium,U0767,2227.51,15592.57
P03972,Wireless Mouse,Home,742.49,5,Completed,West,Low,U1423,742.49,3712.45
P03973,T-Shirt,Books,2331.28,2,Completed,North,High,U1032,2331.28,4662.56
