order_item_id,order_id,sku,quantity,unit_price
OI00163311,ORD0006840,SKU00947,6,449.06
OI00163312,ORD0034408,SKU00270,4,2481.38
OI00163313,ORD0030753,SKU03141,5,494.22
OI00163314,ORD0029697,SKU04817,8,1246.93
OI00163315,ORD0026637,SKU03378,8,1328.91
OI00163316,ORD0038867,SKU03174,6,2163.42
OI00163317,ORD0003925,SKU02197,2,537.92
OI00163318,ORD0026792,SKU03028,5,2910.57
OI00163319,ORD0040411,SKU04812,5,2211.34
OI00163320,ORD0020506,SKU01717,8,2552.08
OI00163321,ORD0042306,SKU02027,8,54.22
OI00163322,ORD0047993,SKU03447,3,1765.97
OI00163323,ORD0023221,SKU04193,6,2199.64
OI00163324,ORD0007401,SKU04107,10,1586.86
OI00163325,ORD0047575,SKU02501,10,1490.98
OI00163326,ORD0017109,SKU04005,1,2003.14
OI00163327,ORD0032877,SKU03455,7,1391.01
OI00163328,ORD0046528,SKU03747,9,1671.68
OI00163329,ORD0005217,SKU00037,6,1135.68
OI00163330,ORD0042977,SKU02891,3,2207.25
OI00163331,ORD0048614,SKU04135,5,2249.32
OI00163332,ORD0047978,SKU03216,3,836.02
OI00163333,ORD0013885,SKU01491,4,2423.0
OI00163334,ORD0049741,SKU00072,10,2590.22
OI00163335,ORD0019806,SKU01087,9,2520.14
OI00163336,ORD0006864,SKU04428,7,2269.03
OI00163337,ORD0000628,SKU03548,3,1294.99
OI00163338,ORD0014442,SKU03354,2,2782.36
OI00163339,ORD0022162,SKU03279,7,1122.6
OI00163340,ORD0044724,SKU02195,6,1578.89
OI00163341,ORD0039573,SKU00117,3,1056.56
OI00163342,ORD0009484,SKU02780,3,1051.62
OI00163343,ORD0004927,SKU02903,1,1925.52
OI00163344,ORD0030966,SKU04635,7,2635.9
OI00163345,ORD0001235,SKU03404,9,215.09
OI00163346,ORD0039983,SKU01745,7,2503.55
OI00163347,ORD0015559,SKU01725,3,921.16
OI00163348,ORD0038851,SKU01164,1,1287.64
OI00163349,ORD0027022,SKU03845,9,1735.99
OI00163350,ORD0030943,SKU00157,10,2888.21
OI00163351,ORD0011790,SKU04228,6,1438.73
OI00163352,ORD0025688,SKU01370,9,2950.44
OI00163353,ORD0037314,SKU00828,3,1953.24
OI00163354,ORD0048633,SKU00063,5,93.9
OI00163355,ORD0004438,SKU01199,5,285.1
OI00163356,ORD0002741,SKU03289,2,1320.67
OI00163357,ORD0034836,SKU04106,1,1822.52
OI00163358,ORD0002093,SKU01432,8,1505.38
OI00163359,ORD0000869,SKU00976,9,1916.92
OI00163360,ORD0006142,SKU03877,2,2218.77
OI00163361,ORD0038648,SKU00101,9,1512.18
OI00163362,ORD0033546,SKU01253,6,2210.22
OI00163363,ORD0013486,SKU00768,1,626.37
OI00163364,ORD0003416,SKU03742,3,1516.76
OI00163365,ORD0026145,SKU04967,9,1614.69
OI00163366,ORD0004673,SKU03567,5,2069.75
OI00163367,ORD0015345,SKU04867,3,214.74
OI00163368,ORD0009561,SKU04175,9,1668.14
OI00163369,ORD0031311,SKU03951,2,2861.08
OI00163370,ORD0034777,SKU03604,2,115.65
OI00163371,ORD0011736,SKU03304,1,1709.44
OI00163372,ORD0012620,SKU02513,8,993.06
OI00163373,ORD0047734,SKU04411,6,330.79
OI00163374,ORD0026072,SKU01356,10,2878.42
OI00163375,ORD0020819,SKU03000,9,2106.58
OI00163376,ORD0041675,SKU04639,10,2657.93
OI00163377,ORD0045583,SKU03242,5,1452.08
OI00163378,ORD0003829,SKU03926,6,549.91
OI00163379,ORD0042881,SKU04247,1,359.71
OI00163380,ORD0022109,SKU04213,5,2712.09
OI00163381,ORD0048684,SKU04589,5,2360.01
OI00163382,ORD0015844,SKU00667,2,2933.71
OI00163383,ORD0029668,SKU00355,3,2282.64
OI00163384,ORD0013601,SKU02803,7,1047.32
OI00163385,ORD0043016,SKU00219,4,360.83
OI00163386,ORD0030912,SKU03347,2,266.41
OI00163387,ORD0009737,SKU02325,4,255.93
OI00163388,ORD0029825,SKU03867,3,1407.04
OI00163389,ORD0036118,SKU01239,10,2337.41
OI00163390,ORD0005080,SKU00603,10,2703.04
OI00163391,ORD0043485,SKU04613,3,1556.07
OI00163392,ORD0018899,SKU01782,1,1601.16
OI00163393,ORD0001912,SKU01969,3,2102.96
OI00163394,ORD0019199,SKU04828,9,463.1
OI00163395,ORD0045349,SKU02140,8,2510.11
OI00163396,ORD0045128,SKU04229,2,2607.04
OI00163397,ORD0047183,SKU03401,7,879.41
OI00163398,ORD0036852,SKU02314,4,1422.01
OI00163399,ORD0023448,SKU04140,2,672.8
OI00163400,ORD0040874,SKU00844,9,1717.2
OI00163401,ORD0028007,SKU03478,2,2868.86
OI00163402,ORD0044106,SKU01022,4,2105.87
OI00163403,ORD0036960,SKU02778,6,1599.74
OI00163404,ORD0042909,SKU00472,10,1583.64
OI00163405,ORD0002810,SKU02570,6,582.23
OI00163406,ORD0012750,SKU02704,10,1539.73
OI00163407,ORD0025806,SKU00390,6,1781.8
OI00163408,ORD0037349,SKU02100,7,2147.01
OI00163409,ORD0031738,SKU00233,8,960.64
OI00163410,ORD0044145,SKU02342,7,1010.11
OI00163411,ORD0006444,SKU01687,9,2142.41
OI00163412,ORD0009208,SKU02134,3,2555.63
OI00163413,ORD0037281,SKU01098,1,835.74
OI00163414,ORD0026867,SKU02167,5,2168.63
OI00163415,ORD0034362,SKU04325,1,1110.71
OI00163416,ORD0014034,SKU01415,1,2990.5
OI00163417,ORD0035383,SKU02209,6,348.33
OI00163418,ORD0014339,SKU00407,8,442.0
OI00163419,ORD0028152,SKU04591,4,377.76
OI00163420,ORD0001170,SKU00307,8,1343.1
OI00163421,ORD0004527,SKU01141,1,1909.34
OI00163422,ORD0024587,SKU02736,9,1538.02
OI00163423,ORD0005505,SKU02363,2,1943.85
OI00163424,ORD0010742,SKU04910,7,118.8
OI00163425,ORD0007960,SKU00232,3,1623.19
OI00163426,ORD0035289,SKU02570,5,2423.54
OI00163427,ORD0011892,SKU03862,5,2567.66
OI00163428,ORD0035876,SKU04632,6,1001.76
OI00163429,ORD0028223,SKU04600,8,2543.2
OI00163430,ORD0027953,SKU03036,1,294.05
OI00163431,ORD0025625,SKU04304,2,1858.25
OI00163432,ORD0002607,SKU01349,10,307.24
OI00163433,ORD0042966,SKU02341,1,207.17
OI00163434,ORD0014344,SKU04528,10,2232.45
OI00163435,ORD0005781,SKU00271,4,2614.02
OI00163436,ORD0038200,SKU02187,8,1197.82
OI00163437,ORD0017659,SKU01775,4,179.62
OI00163438,ORD0040887,SKU00339,7,1649.55
OI00163439,ORD0007912,SKU04850,4,2038.23
OI00163440,ORD0044452,SKU03329,5,842.84
OI00163441,ORD0044680,SKU03596,5,65.27
OI00163442,ORD0007976,SKU00252,7,2951.93
OI00163443,ORD0014977,SKU01788,6,1154.16
OI00163444,ORD0008886,SKU03416,9,2337.6
OI00163445,ORD0048132,SKU01730,10,538.69
OI00163446,ORD0025857,SKU02276,2,2939.8
OI00163447,ORD0032582,SKU00889,6,2138.45
OI00163448,ORD0011007,SKU00592,2,163.3
OI00163449,ORD0010143,SKU03056,10,2036.63
OI00163450,ORD0048856,SKU03105,9,2011.9
OI00163451,ORD0024355,SKU00475,4,1526.83
OI00163452,ORD0005912,SKU01534,10,2391.62
OI00163453,ORD0023700,SKU02033,9,614.67
OI00163454,ORD0018110,SKU03892,6,1538.19
OI00163455,ORD0022318,SKU03976,4,1409.01
OI00163456,ORD0035691,SKU01565,3,123.37
OI00163457,ORD0030866,SKU04143,10,852.91
OI00163458,ORD0036914,SKU00710,4,104.76
OI00163459,ORD0009963,SKU03641,5,1118.75
OI00163460,ORD0019836,SKU01051,4,2827.34
OI00163461,ORD0038491,SKU03367,6,2184.71
OI00163462,ORD0016587,SKU02959,5,1317.58
OI00163463,ORD0025304,SKU03524,6,2899.94
OI00163464,ORD0020070,SKU00945,2,1543.98
OI00163465,ORD0026145,SKU00934,6,428.38
OI00163466,ORD0026796,SKU03773,7,72.65
OI00163467,ORD0031344,SKU00561,5,903.84
OI00163468,ORD0019476,SKU02946,9,522.41
OI00163469,ORD0040454,SKU04925,9,54.15
OI00163470,ORD0029404,SKU03497,4,1863.1
OI00163471,ORD0045877,SKU01813,3,1721.78
OI00163472,ORD0009550,SKU02185,7,1113.11
OI00163473,ORD0009624,SKU03951,5,2238.58
OI00163474,ORD0040991,SKU03154,10,1077.62
OI00163475,ORD0018704,SKU00807,3,207.44
OI00163476,ORD0014089,SKU01640,6,2031.11
OI00163477,ORD0006405,SKU03060,5,465.29
OI00163478,ORD0036118,SKU03957,4,2871.48
OI00163479,ORD0018306,SKU01602,6,1605.08
OI00163480,ORD0025658,SKU04689,8,1118.92
OI00163481,ORD0031306,SKU01208,9,2123.41
OI00163482,ORD0021025,SKU04881,5,2324.12
OI00163483,ORD0014951,SKU00850,6,2208.22
OI00163484,ORD0041882,SKU00334,4,1537.64
OI00163485,ORD0002830,SKU02651,4,2784.72
OI00163486,ORD0029164,SKU03104,8,769.36
OI00163487,ORD0004282,SKU00171,6,2085.46
OI00163488,ORD0015698,SKU02729,7,84.46
OI00163489,ORD0007188,SKU04801,2,933.52
OI00163490,ORD0010385,SKU04994,4,580.14
OI00163491,ORD0006897,SKU00475,3,1306.1
OI00163492,ORD0030987,SKU04678,3,844.85
OI00163493,ORD0037561,SKU03843,4,659.46
OI00163494,ORD0017928,SKU01232,3,315.61
OI00163495,ORD0028394,SKU04694,4,1306.08
OI00163496,ORD0015439,SKU02660,6,1538.23
OI00163497,ORD0025873,SKU00615,8,877.37
OI00163498,ORD0041062,SKU02132,10,2226.13
OI00163499,ORD0014411,SKU04847,10,2523.34
OI00163500,ORD0027386,SKU04585,9,2650.05
OI00163501,ORD0027907,SKU01681,2,331.76
OI00163502,ORD0046204,SKU02573,4,96.25
OI00163503,ORD0029940,SKU04983,9,2047.63
OI00163504,ORD0003716,SKU03521,1,1675.27
OI00163505,ORD0009932,SKU03679,1,1215.25
OI00163506,ORD0042119,SKU01390,6,2310.95
OI00163507,ORD0044036,SKU01593,2,419.62
OI00163508,ORD0011678,SKU03353,8,2493.95
OI00163509,ORD0009928,SKU03781,1,2068.58
OI00163510,ORD0005690,SKU00388,10,745.18
OI00163511,ORD0010267,SKU00129,4,1845.49
OI00163512,ORD0010715,SKU03293,6,1064.52
OI00163513,ORD0043247,SKU04064,4,2110.98
OI00163514,ORD0039833,SKU01057,10,1684.24
OI00163515,ORD0027632,SKU04553,7,-2417.12
OI00163516,ORD0008962,SKU02624,5,921.25
OI00163517,ORD0034286,SKU01717,4,1312.26
OI00163518,ORD0018566,SKU03475,1,1476.53
OI00163519,ORD0038215,SKU01812,6,238.02
OI00163520,ORD0017845,SKU04276,3,1156.5
OI00163521,ORD0028127,SKU04365,5,289.34
OI00163522,ORD0011764,SKU00356,6,1339.55
OI00163523,ORD0047029,SKU02631,1,1138.8
OI00163524,ORD0018306,SKU04932,8,1908.21
OI00163525,ORD0006029,SKU00961,10,2146.71
OI00163526,ORD0005310,SKU00159,8,-2891.5
OI00163527,ORD0011603,SKU00811,5,155.36
OI00163528,ORD0014926,SKU02727,7,2278.56
OI00163529,ORD0034999,SKU03934,2,2601.21
OI00163530,ORD0021177,SKU04902,1,2474.25
OI00163531,ORD0041020,SKU01800,8,312.14
OI00163532,ORD0003321,SKU00202,8,1255.64
OI00163533,ORD0033869,SKU03015,8,2110.18
OI00163534,ORD0035597,SKU03385,8,181.21
OI00163535,ORD0037650,SKU00010,7,2220.81
OI00163536,ORD0002249,SKU01180,8,271.82
OI00163537,ORD0028582,SKU04816,1,2779.55
OI00163538,ORD0043793,SKU02992,10,2280.67
OI00163539,ORD0043554,SKU02382,7,244.15
OI00163540,ORD0041223,SKU03138,9,141.19
OI00163541,ORD0037911,SKU04609,6,2203.25
OI00163542,ORD0047468,SKU04642,8,746.11
OI00163543,ORD0005787,SKU00227,9,1636.52
OI00163544,ORD0045652,SKU02486,6,997.14
OI00163545,ORD0018313,SKU03287,1,2853.09
OI00163546,ORD0012845,SKU01860,5,630.23
OI00163547,ORD0032894,SKU03186,7,2324.79
OI00163548,ORD0007586,SKU00659,5,696.45
OI00163549,ORD0027503,SKU04454,3,2500.63
OI00163550,ORD0044478,SKU00451,4,1817.3
OI00163551,ORD0020120,SKU02797,1,1420.44
OI00163552,ORD0004097,SKU02931,9,800.38
OI00163553,ORD0043055,SKU00216,10,2361.2
OI00163554,ORD0013268,SKU03526,7,257.42
OI00163555,ORD0033685,SKU04813,9,416.44
OI00163556,ORD0011808,SKU01848,10,-1953.78
OI00163557,ORD0007263,SKU00900,7,1131.8
OI00163558,ORD0025404,SKU04628,7,923.43
OI00163559,ORD0037225,SKU01043,3,1999.68
OI00163560,ORD0030857,SKU04739,6,2923.29
OI00163561,ORD0016173,SKU04484,9,2239.01
OI00163562,ORD0021635,SKU01439,3,298.08
OI00163563,ORD0017098,SKU04448,6,2104.49
OI00163564,ORD0007441,SKU03568,6,2869.21
OI00163565,ORD0039523,SKU03554,3,795.16
OI00163566,ORD0010517,SKU00337,8,2310.48
OI00163567,ORD0005698,SKU01977,5,798.27
OI00163568,ORD0035794,SKU00490,9,2272.17
OI00163569,ORD0046864,SKU03625,1,2307.58
OI00163570,ORD0015981,SKU02788,2,457.98
OI00163571,ORD0029022,SKU04966,10,1505.03
OI00163572,ORD0031500,SKU02027,1,647.58
OI00163573,ORD0008284,SKU04710,5,1827.23
OI00163574,ORD0033235,SKU04421,8,2181.07
OI00163575,ORD0028520,SKU04250,2,1647.05
OI00163576,ORD0043508,SKU01336,9,1635.5
OI00163577,ORD0046919,SKU04168,4,277.12
OI00163578,ORD0029897,SKU01348,7,2388.25
OI00163579,ORD0018744,SKU02973,10,1985.66
OI00163580,ORD0027018,SKU02100,1,737.39
OI00163581,ORD0011935,SKU04516,10,208.89
OI00163582,ORD0016634,SKU03871,6,2669.32
OI00163583,ORD0042909,SKU01098,2,570.36
OI00163584,ORD0030333,SKU01238,4,-712.29
OI00163585,ORD0015999,SKU02301,7,2388.19
OI00163586,ORD0033126,SKU04143,6,2931.47
OI00163587,ORD0040734,SKU03463,9,2862.88
OI00163588,ORD0007811,SKU04810,10,2848.34
OI00163589,ORD0043093,SKU04624,9,1598.76
OI00163590,ORD0023247,SKU01959,8,1943.24
OI00163591,ORD0009965,SKU03976,6,2659.93
OI00163592,ORD0006113,SKU04684,8,1383.78
OI00163593,ORD0032732,SKU03365,,2480.68
OI00163594,ORD0017369,SKU02142,3,682.15
OI00163595,ORD0034703,SKU03101,2,911.86
OI00163596,ORD0048199,SKU03779,4,2524.15
OI00163597,ORD0046192,SKU04393,4,2152.25
OI00163598,ORD0020202,SKU00779,4,2188.12
OI00163599,ORD0010672,SKU01125,10,182.1
OI00163600,ORD0013224,SKU03516,3,1616.99
OI00163601,ORD0008320,SKU02618,1,819.9
OI00163602,ORD0017390,SKU03906,7,2661.1
OI00163603,ORD0032511,SKU03070,7,1478.19
OI00163604,ORD0033620,SKU00311,2,1868.15
OI00163605,ORD0029996,SKU04808,8,833.57
OI00163606,ORD0009385,SKU03559,10,2543.93
OI00163607,ORD0005074,SKU02431,2,1994.1
OI00163608,ORD0004885,SKU02277,8,137.38
OI00163609,ORD0010337,SKU02542,8,2671.35
OI00163610,ORD0023102,SKU00346,7,2905.35
OI00163611,ORD0030949,SKU00040,10,1675.98
OI00163612,ORD0022461,SKU03876,1,1126.12
OI00163613,ORD0035340,SKU00859,5,1057.46
OI00163614,ORD0042881,SKU04721,2,630.65
OI00163615,ORD0044571,SKU03498,2,865.5
OI00163616,ORD0029048,SKU03540,9,1709.58
OI00163617,ORD0017997,SKU03064,9,-2052.88
OI00163618,ORD0001780,SKU02024,5,2138.44
OI00163619,ORD0020208,SKU04032,5,1510.61
OI00163620,ORD0042258,SKU02559,6,852.44
OI00163621,ORD0038490,SKU01901,10,1524.76
OI00163622,ORD0005479,SKU04278,5,1649.36
OI00163623,ORD0042687,SKU00916,3,1681.37
OI00163624,ORD0010244,SKU01483,2,242.71
OI00163625,ORD0047560,SKU01162,3,2381.44
OI00163626,ORD0033314,SKU00875,2,2994.58
OI00163627,ORD0039416,SKU00303,2,1909.02
OI00163628,ORD0015094,SKU00125,4,2790.74
OI00163629,ORD0008178,SKU00643,1,96.94
OI00163630,ORD0015739,SKU02501,7,1062.18
OI00163631,ORD0012722,SKU02131,8,391.54
OI00163632,ORD0020763,SKU01665,5,1299.4
OI00163633,ORD0032792,SKU02170,7,2839.61
OI00163634,ORD0005918,SKU00477,6,505.11
OI00163635,ORD0003943,SKU02559,6,550.61
OI00163636,ORD0035676,SKU04563,7,1144.84
OI00163637,ORD0039793,SKU00815,8,204.17
OI00163638,ORD0034775,SKU00006,3,1414.68
OI00163639,ORD0029667,SKU00384,9,829.1
OI00163640,ORD0043493,SKU00813,10,1141.43
OI00163641,ORD0033730,SKU04263,8,190.6
OI00163642,ORD0034415,SKU03117,4,1885.47
OI00163643,ORD0004804,SKU01606,7,1848.31
OI00163644,ORD0046328,SKU02678,7,1722.25
OI00163645,ORD0027328,SKU04654,7,1478.82
OI00163646,ORD0029996,SKU02032,4,120.45
OI00163647,ORD0005833,SKU04976,1,1418.17
OI00163648,ORD0023269,SKU03102,1,2173.44
OI00163649,ORD0012592,SKU04286,9,1971.48
OI00163650,ORD0037432,SKU01008,10,2035.2
OI00163651,ORD0012476,SKU03140,10,834.92
OI00163652,ORD0035120,SKU03815,8,2716.21
OI00163653,ORD0045004,SKU00603,8,1998.02
OI00163654,ORD0048980,SKU03627,8,2289.15
OI00163655,ORD0004362,SKU01880,5,2779.47
OI00163656,ORD0004247,SKU04002,8,1462.74
OI00163657,ORD0023009,SKU04673,3,2152.75
OI00163658,ORD0011305,SKU04163,8,71.78
OI00163659,ORD0033133,SKU00183,3,2587.01
OI00163660,ORD0013726,SKU01827,10,2015.73
OI00163661,ORD0043275,SKU04160,8,142.6
OI00163662,ORD0033648,SKU00093,6,2244.42
OI00163663,ORD0030442,SKU00515,2,772.41
OI00163664,ORD0042199,SKU03346,9,735.85
OI00163665,ORD0005947,SKU01838,10,1553.11
OI00163666,ORD0035745,SKU01540,5,293.98
OI00163667,ORD0036684,SKU04413,3,1193.94
OI00163668,ORD0002937,SKU03944,1,2189.76
OI00163669,ORD0004729,SKU00430,7,2752.48
OI00163670,ORD0042399,SKU03535,9,1513.33
OI00163671,ORD0009001,SKU00622,10,2376.65
OI00163672,ORD0005162,SKU03032,9,1632.26
OI00163673,ORD0005746,SKU03255,3,1436.47
OI00163674,ORD0017295,SKU03532,8,457.31
OI00163675,ORD0044672,SKU04188,3,1637.62
OI00163676,ORD0015657,SKU01041,3,679.09
OI00163677,ORD0018838,SKU01505,9,2248.62
OI00163678,ORD0003339,SKU03085,2,1163.66
OI00163679,ORD0038354,SKU03721,1,2120.75
OI00163680,ORD0023367,SKU04490,4,713.89
OI00163681,ORD0001924,SKU00704,1,1676.66
OI00163682,ORD0025945,SKU00693,9,1746.95
OI00163683,ORD0005061,SKU03297,1,1171.71
OI00163684,ORD0039536,SKU00219,1,629.01
OI00163685,ORD0024981,SKU02745,9,950.77
OI00163686,ORD0048516,SKU02129,6,1606.66
OI00163687,ORD0030301,SKU03760,9,2324.17
OI00163688,ORD0006186,SKU01499,4,882.99
OI00163689,ORD0017444,SKU01349,4,852.35
OI00163690,ORD0020856,SKU02316,4,2812.87
OI00163691,ORD0022959,SKU04842,6,1535.59
OI00163692,ORD0037063,SKU00268,5,336.97
OI00163693,ORD0024923,SKU04619,2,377.99
OI00163694,ORD0029690,SKU02362,9,475.21
OI00163695,ORD0010770,SKU02036,3,1658.48
OI00163696,ORD0028909,SKU04035,3,1623.24
OI00163697,ORD0036722,SKU01333,6,1721.72
OI00163698,ORD0016597,SKU02302,7,1877.12
OI00163699,ORD0021313,SKU02806,2,1666.98
OI00163700,ORD0043011,SKU00354,8,2036.02
OI00163701,ORD0030724,SKU01570,4,162.35
OI00163702,ORD0032101,SKU01501,6,2401.58
OI00163703,ORD0009757,SKU04533,2,1027.38
OI00163704,ORD0027892,SKU03907,10,1962.92
OI00163705,ORD0004351,SKU04041,5,2497.51
OI00163706,ORD0027661,SKU04028,2,180.92
OI00163707,ORD0006262,SKU00775,1,390.83
OI00163708,ORD0020534,SKU01074,7,2149.42
OI00163709,ORD0033139,SKU00319,1,810.07
OI00163710,ORD0036558,SKU03893,5,1790.22
OI00163711,ORD0017485,SKU00561,7,418.23
OI00163712,ORD0027906,SKU04645,2,2589.11
OI00163713,ORD0013769,SKU00447,6,2071.93
OI00163714,ORD0017240,SKU02464,2,427.14
OI00163715,ORD0030891,SKU02523,6,816.28
OI00163716,ORD0005911,SKU04651,5,1683.27
OI00163717,ORD0023337,SKU01256,4,456.27
OI00163718,ORD0032316,SKU04494,2,1974.59
OI00163719,ORD0021721,SKU04135,4,501.0
OI00163720,ORD0033772,SKU03456,7,215.67
OI00163721,ORD0037425,SKU03718,8,881.35
OI00163722,ORD0005251,SKU00636,2,2491.63
OI00163723,ORD0022305,SKU01875,5,1864.57
OI00163724,ORD0024376,SKU04182,5,2220.76
OI00163725,ORD0045018,SKU00083,5,1877.42
OI00163726,ORD0002425,SKU02547,9,2031.29
OI00163727,ORD0037791,SKU04034,5,147.13
OI00163728,ORD0049840,SKU03802,3,1770.54
OI00163729,ORD0029590,SKU02354,3,422.27
OI00163730,ORD0018679,SKU00360,1,340.69
OI00163731,ORD0029464,SKU01810,9,1995.12
OI00163732,ORD0027899,SKU02427,9,1398.2
OI00163733,ORD0010834,SKU03863,6,939.0
OI00163734,ORD0036795,SKU01777,,2214.95
OI00163735,ORD0033449,SKU01797,9,2061.93
OI00163736,ORD0038401,SKU00978,10,304.13
OI00163737,ORD0048475,SKU03801,9,151.87
OI00163738,ORD0000516,SKU01540,8,663.8
OI00163739,ORD0034919,SKU02767,9,511.89
OI00163740,ORD0042020,SKU03091,6,2991.75
OI00163741,ORD0023672,SKU03499,4,1934.3
OI00163742,ORD0038292,SKU01648,3,2646.41
OI00163743,ORD0025425,SKU04922,3,289.11
OI00163744,ORD0023644,SKU03615,7,1426.68
OI00163745,ORD0044274,SKU01769,3,2118.6
OI00163746,ORD0011580,SKU02376,4,413.77
OI00163747,ORD0015520,SKU00923,3,2061.38
OI00163748,ORD0003200,SKU04760,9,65.92
OI00163749,ORD0006912,SKU04690,8,2850.78
OI00163750,ORD0003145,SKU02785,6,2580.83
OI00163751,ORD0038934,SKU03781,7,1089.42
OI00163752,ORD0008623,SKU03549,2,109.59
OI00163753,ORD0028234,SKU04881,8,2976.15
OI00163754,ORD0004914,SKU00234,3,509.91
OI00163755,ORD0013030,SKU04035,5,314.89
OI00163756,ORD0024181,SKU03842,7,2752.85
OI00163757,ORD0011098,SKU04539,8,1251.77
OI00163758,ORD0046652,SKU02766,6,2727.41
OI00163759,ORD0013762,SKU03557,7,1957.42
OI00163760,ORD0045691,SKU03293,4,2209.55
OI00163761,ORD0044115,SKU02308,5,2556.29
OI00163762,ORD0043588,SKU01025,2,2783.29
OI00163763,ORD0018011,SKU01547,2,1828.77
OI00163764,ORD0012875,SKU01179,8,2971.02
OI00163765,ORD0017140,SKU00952,3,152.14
OI00163766,ORD0016277,SKU01755,2,891.45
OI00163767,ORD0031208,SKU04036,4,1093.49
OI00163768,ORD0005110,SKU03115,6,571.74
OI00163769,ORD0015514,SKU01751,4,2461.4
OI00163770,ORD0024263,SKU02254,5,1751.1
OI00163771,ORD0038504,SKU03672,9,225.63
OI00163772,ORD0042604,SKU03695,5,1713.51
OI00163773,ORD0047662,SKU00578,1,2507.33
OI00163774,ORD0030436,SKU03836,7,2727.18
OI00163775,ORD0045485,SKU00756,4,1574.9
OI00163776,ORD0025811,SKU02493,3,2768.07
OI00163777,ORD0033970,SKU00645,3,759.05
OI00163778,ORD0041322,SKU04550,9,1844.45
OI00163779,ORD0009023,SKU01371,2,2145.93
OI00163780,ORD0034120,SKU01928,5,658.04
OI00163781,ORD0003463,SKU00828,7,128.41
OI00163782,ORD0010106,SKU04415,6,1620.73
OI00163783,ORD0011747,SKU02243,9,1151.12
OI00163784,ORD0024716,SKU03923,3,1316.35
OI00163785,ORD0037743,SKU00395,9,2487.15
OI00163786,ORD0007694,SKU01411,9,1312.57
OI00163787,ORD0016991,SKU00500,9,873.49
OI00163788,ORD0024082,SKU02261,3,1699.0
OI00163789,ORD0029000,SKU01514,8,98.79
OI00163790,ORD0016930,SKU00638,8,1831.67
OI00163791,ORD0026347,SKU03259,2,653.86
OI00163792,ORD0031087,SKU01558,10,338.56
OI00163793,ORD0049567,SKU02968,,1760.59
OI00163794,ORD0000911,SKU00599,3,1874.94
OI00163795,ORD0003756,SKU04670,2,594.44
OI00163796,ORD0013599,SKU04396,9,957.8
OI00163797,ORD0047101,SKU00887,8,1149.69
OI00163798,ORD0004498,SKU03311,6,1819.15
OI00163799,ORD0006811,SKU02436,6,1198.45
OI00163800,ORD0026261,SKU02795,1,329.98
OI00163801,ORD0015034,SKU02274,10,2283.82
OI00163802,ORD0025546,SKU02936,8,1462.11
OI00163803,ORD0032742,SKU02573,5,594.52
OI00163804,ORD0049481,SKU01061,10,853.15
OI00163805,ORD0004032,SKU01627,8,2620.48
OI00163806,ORD0032175,SKU00715,,2911.55
OI00163807,ORD0005938,SKU01137,7,766.92
OI00163808,ORD0015755,SKU02937,2,1718.49
OI00163809,ORD0027217,SKU01969,1,1143.82
OI00163810,ORD0021146,SKU00319,6,1520.5
OI00163811,ORD0047546,SKU00827,2,2430.93
OI00163812,ORD0046844,SKU03133,2,1267.22
OI00163813,ORD0033715,SKU01127,1,317.61
OI00163814,ORD0039222,SKU00556,,928.27
OI00163815,ORD0000571,SKU03403,9,2822.71
OI00163816,ORD0032316,SKU00902,3,1176.32
OI00163817,ORD0003352,SKU02645,5,817.87
OI00163818,ORD0006761,SKU03785,3,2135.09
OI00163819,ORD0011952,SKU00919,7,2987.15
OI00163820,ORD0041741,SKU01579,10,57.75
OI00163821,ORD0031122,SKU02394,3,1374.62
OI00163822,ORD0004700,SKU00290,2,2949.62
OI00163823,ORD0036281,SKU01393,4,271.73
OI00163824,ORD0036592,SKU03337,6,1083.4
OI00163825,ORD0031090,SKU00437,3,2848.33
OI00163826,ORD0039993,SKU03331,5,732.91
OI00163827,ORD0011342,SKU02305,9,344.4
OI00163828,ORD0040238,SKU03914,4,681.29
OI00163829,ORD0027549,SKU02468,8,824.49
OI00163830,ORD0049316,SKU04167,8,2296.83
OI00163831,ORD0006326,SKU00417,8,1789.83
OI00163832,ORD0025086,SKU01822,4,2469.51
OI00163833,ORD0013680,SKU04451,8,368.93
OI00163834,ORD0015553,SKU03954,9,1994.97
OI00163835,ORD0010996,SKU01531,4,773.54
OI00163836,ORD0009034,SKU04883,2,1194.88
OI00163837,ORD0008574,SKU01652,10,2453.97
OI00163838,ORD0017904,SKU00522,2,743.27
OI00163839,ORD0042871,SKU02251,7,359.48
OI00163840,ORD0036428,SKU01367,10,2375.77
OI00163841,ORD0035625,SKU00998,6,1836.02
OI00163842,ORD0032294,SKU04268,3,1116.0
OI00163843,ORD0025067,SKU00769,1,1000.49
OI00163844,ORD0006691,SKU00097,4,2391.25
OI00163845,ORD0042733,SKU00665,7,2903.75
OI00163846,ORD0044924,SKU04124,10,1445.94
OI00163847,ORD0014414,SKU04595,7,387.8
OI00163848,ORD0049101,SKU00519,6,328.78
OI00163849,ORD0030507,SKU04828,6,153.61
OI00163850,ORD0044215,SKU00540,3,2076.54
OI00163851,ORD0040022,SKU03871,7,279.5
OI00163852,ORD0004594,SKU04759,9,1937.87
OI00163853,ORD0019648,SKU03615,7,1684.8
OI00163854,ORD0009441,SKU03213,6,392.53
