order_id,customer_id,order_date,status,total_amount,region,category,warehouse
ORD0042169,CUST001794,2026-05-24 06:25:02,N/A,8939.86,East,Toys,WH-PUN
ORD0010165,CUST009561,2026-06-04 22:48:54,delivered,2951.83,Central,Sports,WH-MUM
ORD0000960,CUST003345,2026-03-25 22:49:50,delivered,8822.98,West,Beauty,WH-BLR
ORD0036461,CUST004275,2026-01-25 19:44:42,shipped,12454.11,East,Toys,WH-MUM
ORD0045101,CUST003478,2026-01-11 07:09:54,placed,11706.98,North,Apparel,WH-MUM
ORD0049821,CUST005054,2026-02-16 21:05:01,placed,11673.7,North,Apparel,WH-PUN
ORD0032367,CUST005682,2026-02-11 23:17:10,shipped,5848.51,East,Toys,WH-HYD
ORD0049081,CUST005880,2026-01-07 11:04:41,cancelled,6773.06,South,Apparel,WH-PUN
ORD0017882,CUST005478,2026-01-25 23:51:37,delivered,9793.19,East,Toys,WH-PUN
ORD0037206,CUST000068,2026-03-18 02:05:26,placed,14986.91,Central,Home,WH-BLR
ORD0030151,CUST009007,2026-04-24 17:42:52,in_transit,6882.34,Central,Electronics,WH-PUN
ORD0033228,CUST001240,2026-02-09 19:34:05,delivered,8707.27,West,Beauty,WH-HYD
ORD0044433,CUST002846,2026-03-17 20:29:39,shipped,12603.47,South,Electronics,WH-DEL
ORD0036439,CUST004007,2026-07-21 16:24:20,placed,2855.8,West,Home,WH-MUM
ORD0015401,CUST003154,2026-04-12 07:35:16,delivered,5492.91,North,Home,WH-DEL
ORD0038263,CUST003784,2026-05-05 16:19:05,placed,9129.52,North,Sports,WH-DEL
ORD0032205,CUST009689,2026-07-06 08:13:17,cancelled,3913.35,North,Books,WH-PUN
ORD0035785,CUST002130,2026-04-02 05:22:10,cancelled,5698.16,South,Toys,WH-PUN
ORD0029029,CUST006328,2026-06-26 02:42:28,delivered,8012.04,West,Electronics,WH-HYD
ORD0000526,CUST005302,2026-06-03 23:50:08,PENDING,13144.33,West,Apparel,WH-PUN
ORD0035768,CUST008628,2026-06-09 20:36:02,delivered,12068.94,West,Beauty,WH-HYD
ORD0004457,CUST002030,2026-07-16 08:58:18,cancelled,1957.25,South,Electronics,WH-PUN
ORD0049608,CUST006413,2026-03-13 21:16:49,cancelled,13312.41,South,Apparel,WH-MUM
ORD0023521,CUST004408,2026-02-05 21:00:09,in_transit,13604.42,East,Books,WH-HYD
ORD0027206,CUST006126,2026-03-05 09:58:09,in_transit,8915.07,North,Apparel,WH-HYD
ORD0012209,CUST006560,2026-02-19 00:04:14,cancelled,10945.91,East,Electronics,WH-PUN
ORD0025659,CUST002072,2026-04-01 20:30:06,returnd,6464.97,Central,Home,WH-BLR
ORD0035049,CUST001992,2026-07-19 16:42:26,placed,2089.13,East,Sports,WH-BLR
ORD0044497,CUST000563,2026-04-01 02:23:07,placed,14513.48,East,Beauty,WH-PUN
ORD0000993,CUST007713,2026-05-29 03:30:43,shipped,1922.55,Central,Home,WH-MUM
ORD0007954,CUST005307,2026-02-09 14:35:46,delivered,8747.04,East,Electronics,WH-DEL
ORD0041207,CUST001856,2026-05-21 02:38:11,placed,13970.29,West,Books,WH-BLR
ORD0034881,CUST001205,2026-05-11 16:12:56,N/A,9135.37,West,Books,WH-PUN
ORD0000352,CUST007770,2026-07-01 11:39:45,placed,7118.97,West,Apparel,WH-PUN
ORD0041709,CUST005201,2026-04-11 06:51:08,delivered,827.04,North,Sports,WH-DEL
ORD0003837,CUST005053,2026-04-07 07:10:23,cancelled,8504.05,West,Apparel,WH-PUN
ORD0044800,CUST007248,2026-03-11 08:08:57,returnd,10495.46,East,Sports,WH-MUM
ORD0039970,CUST008707,2026-04-16 00:40:08,placed,5995.97,South,Home,WH-DEL
ORD0048035,CUST000401,2026-07-09 17:12:44,delivered,10011.4,East,Beauty,WH-MUM
ORD0001156,CUST006921,2026-01-25 18:14:25,shipped,14695.38,East,Apparel,WH-MUM
ORD0029540,CUST000432,2026-06-01 06:12:23,cancelled,5161.53,West,Toys,WH-DEL
ORD0004230,CUST008085,2026-06-20 23:15:01,unknown,12067.92,South,Beauty,WH-DEL
ORD0005902,CUST003798,2026-04-14 04:41:04,delivered,14536.53,North,Home,WH-BLR
ORD0013999,CUST001079,2026-05-20 09:52:41,cancelled,13045.37,South,Beauty,WH-BLR
ORD0001497,CUST001285,2026-05-12 07:12:27,cancelled,1313.21,South,Home,WH-HYD
ORD0042800,CUST002340,2026-02-17 07:17:32,shipped,12015.6,South,Apparel,WH-MUM
ORD0000748,CUST006820,2026-04-01 13:05:04,delivered,11046.91,Central,Toys,WH-BLR
ORD0045946,CUST000368,2026-03-16 16:25:25,cancelled,6544.22,South,Books,WH-DEL
ORD0018641,CUST003662,2026-02-18 19:22:17,shipped,10911.8,North,Beauty,WH-PUN
ORD0033209,CUST009749,2026-01-11 15:44:03,shipped,3046.67,North,Books,WH-HYD
ORD0042126,CUST001971,2026-02-21 06:13:58,shipped,2711.98,South,Books,WH-BLR
ORD0047329,CUST007557,2026-01-01 10:33:50,placed,6650.17,West,Electronics,WH-MUM
ORD0024898,CUST008428,2026-04-29 16:03:33,shipped,3111.82,Central,Apparel,WH-BLR
ORD0042839,CUST007493,2026-02-10 21:43:08,placed,5891.07,North,Apparel,WH-DEL
ORD0015630,CUST001353,2026-06-23 14:17:24,in_transit,13084.11,South,Home,WH-HYD
ORD0019717,CUST008083,2026-07-14 11:25:04,shipped,926.16,East,Toys,WH-PUN
ORD0005198,CUST008933,2026-02-22 22:47:31,shipped,10873.53,West,Sports,WH-DEL
ORD0022895,CUST007276,2026-04-26 06:25:11,delivered,4285.38,East,Apparel,WH-DEL
ORD0008921,CUST009248,2026-04-23 00:43:34,shipped,8129.83,West,Toys,WH-MUM
ORD0023502,CUST006675,2026-03-17 11:02:56,cancelled,7289.95,Central,Sports,WH-HYD
ORD0021968,CUST003553,2026-01-19 15:53:29,delivered,6032.15,North,Toys,WH-HYD
ORD0034844,CUST004663,2026-05-06 23:59:29,placed,6093.46,South,Beauty,WH-BLR
ORD0016044,CUST009162,2026-07-08 21:52:36,delivered,13949.88,South,Sports,WH-MUM
ORD0044586,CUST006574,2026-02-01 04:32:13,proccessing,10775.72,South,Apparel,WH-PUN
ORD0020265,CUST009735,2026-05-10 09:50:29,delivered,9933.08,East,Sports,WH-DEL
ORD0049713,CUST001844,2026-04-10 05:44:04,returnd,14473.1,East,Home,WH-DEL
ORD0020498,CUST007401,2026-07-27 01:17:36,delivered,7677.37,West,Toys,WH-BLR
ORD0010478,CUST009316,2026-02-06 06:45:07,cancelled,7149.93,East,Apparel,WH-BLR
ORD0039757,CUST006791,2026-04-02 11:36:33,,13488.05,South,Home,WH-PUN
ORD0042429,CUST008135,2026-02-20 15:09:14,,14504.11,South,Apparel,WH-MUM
ORD0004564,CUST001793,2026-03-27 00:33:31,placed,7856.05,South,Toys,WH-MUM
ORD0022445,CUST009633,2026-07-26 11:56:02,cancelled,4205.08,North,Electronics,WH-BLR
ORD0014983,CUST005117,2026-01-30 23:19:37,shipped,7079.14,South,Books,WH-BLR
ORD0003274,CUST003786,2026-03-12 09:50:09,in_transit,3644.85,North,Books,WH-MUM
ORD0018395,CUST003386,2026-02-16 21:50:22,placed,9667.13,West,Sports,WH-BLR
ORD0003631,CUST005656,2026-02-05 02:40:31,in_transit,999.29,East,Apparel,WH-MUM
ORD0047200,CUST006983,2026-07-27 01:32:15,shipped,11831.1,North,Electronics,WH-BLR
ORD0048070,CUST009046,2026-01-22 01:05:34,placed,571.38,North,Apparel,WH-BLR
ORD0021072,CUST009793,2026-05-26 14:04:48,returnd,12614.54,East,Home,WH-DEL
ORD0034768,CUST007831,2026-05-02 09:56:19,cancelled,7684.81,South,Toys,WH-BLR
ORD0037046,CUST006456,2026-06-02 21:12:39,shipped,8487.22,East,Books,WH-BLR
ORD0035212,CUST009691,2026-03-24 02:05:14,cancelled,9443.89,North,Books,WH-DEL
ORD0040197,CUST002226,2026-02-23 01:23:47,,10834.05,North,Apparel,WH-HYD
ORD0049653,CUST006861,2026-07-07 16:29:03,shipped,7387.81,East,Electronics,WH-PUN
ORD0011906,CUST004533,2026-06-17 20:19:55,placed,1483.56,East,Apparel,WH-MUM
ORD0028913,CUST003286,2026-04-28 23:29:23,shipped,5441.0,South,Beauty,WH-DEL
ORD0027576,CUST001957,2026-04-23 08:54:09,delivered,6248.69,East,Apparel,WH-HYD
ORD0041731,CUST000870,2026-01-22 17:56:24,placed,10177.22,Central,Electronics,WH-PUN
ORD0015489,CUST001753,2026-03-09 06:48:16,shipped,9064.95,Central,Electronics,WH-BLR
ORD0047601,CUST009030,2026-02-04 20:33:10,shipped,10059.7,North,Beauty,WH-BLR
ORD0036635,CUST000402,2026-07-03 10:08:07,PENDING,6801.52,East,Electronics,WH-HYD
ORD0047912,CUST004882,2026-02-17 11:38:58,shipped,9539.61,North,Apparel,WH-BLR
ORD0017774,CUST003989,2026-05-27 06:30:36,cancelled,11768.95,North,Sports,WH-MUM
ORD0010875,CUST007353,2026-05-14 09:09:42,delivered,5871.75,West,Apparel,WH-PUN
ORD0032248,CUST001665,2026-01-12 21:44:08,shipped,14455.26,East,Books,WH-HYD
ORD0015225,CUST005844,2026-05-25 09:13:27,cancelled,11594.44,East,Sports,WH-PUN
ORD0025849,CUST006984,2026-01-24 02:02:15,placed,6260.15,East,Home,WH-PUN
ORD0000582,CUST008024,2026-01-04 22:34:02,shipped,9567.33,East,Electronics,WH-MUM
ORD0016571,CUST005191,2026-04-13 18:19:38,shipped,2893.01,South,Apparel,WH-DEL
ORD0028113,CUST006714,2026-07-24 09:53:07,shipped,3565.18,East,Beauty,WH-HYD
ORD0022324,CUST000929,2026-06-23 17:43:05,shipped,13544.1,West,Electronics,WH-BLR
ORD0014364,CUST002720,2026-04-03 04:33:37,placed,14594.53,Central,Electronics,WH-DEL
ORD0039251,CUST006820,2026-06-24 03:37:39,shipped,4711.3,East,Home,WH-HYD
ORD0022643,CUST000349,2026-07-07 04:34:00,,4956.63,South,Electronics,WH-PUN
ORD0019274,CUST007128,2026-03-23 09:06:24,cancelled,10565.96,South,Sports,WH-DEL
ORD0043897,CUST005902,2026-03-21 18:55:59,delivered,3451.09,Central,Home,WH-HYD
ORD0033982,CUST007514,2026-06-28 08:04:24,placed,8728.34,East,Books,WH-DEL
ORD0019246,CUST007945,2026-03-02 22:20:50,placed,9737.75,West,Home,WH-PUN
ORD0020326,CUST008577,2026-06-10 19:19:19,shipped,3243.94,Central,Electronics,WH-HYD
ORD0044794,CUST008106,2026-04-03 11:50:36,shipped,12866.73,North,Home,WH-HYD
ORD0019878,CUST009943,2026-03-22 01:10:06,placed,2785.08,South,Apparel,WH-DEL
ORD0041249,CUST004619,2026-07-22 08:54:14,delivered,3272.8,Central,Apparel,WH-PUN
ORD0047696,CUST005769,2026-06-30 23:35:11,cancelled,3377.07,South,Books,WH-PUN
ORD0011396,CUST003327,2026-04-11 12:59:52,placed,7423.25,West,Sports,WH-BLR
ORD0025247,CUST006567,2026-03-25 03:28:54,delivered,5049.21,Central,Books,WH-DEL
ORD0020590,CUST006189,2026-05-23 01:58:26,cancelled,7388.6,South,Home,WH-MUM
ORD0047070,CUST001808,2026-01-04 07:59:52,shipped,13486.41,North,Sports,WH-HYD
ORD0043417,CUST005339,2026-01-30 09:49:48,cancelled,10862.56,East,Toys,WH-DEL
ORD0021870,CUST005279,2026-06-19 09:22:36,PENDING,9556.29,West,Beauty,WH-DEL
ORD0047005,CUST004237,2026-04-05 19:12:39,,7131.26,South,Sports,WH-BLR
ORD0009174,CUST002815,2026-07-23 05:23:06,shipped,4495.58,South,Sports,WH-PUN
ORD0025908,CUST009636,2026-05-03 16:33:37,PENDING,10128.56,West,Electronics,WH-HYD
ORD0015281,CUST005867,2026-02-27 18:50:57,placed,5439.86,East,Apparel,WH-PUN
ORD0006782,CUST003615,2026-04-09 05:50:25,cancelled,6263.55,Central,Beauty,WH-BLR
ORD0033910,CUST006643,2026-05-03 02:21:28,shipped,13953.15,South,Home,WH-HYD
ORD0047675,CUST003674,2026-05-27 07:08:17,cancelled,1356.44,Central,Sports,WH-BLR
ORD0029889,CUST002890,2026-01-26 12:52:24,cancelled,8528.89,North,Apparel,WH-BLR
ORD0044999,CUST000102,2026-01-09 13:56:59,shipped,12639.81,Central,Apparel,WH-PUN
ORD0046335,CUST004369,2026-06-26 12:39:51,delivered,6295.91,East,Apparel,WH-HYD
ORD0037720,CUST001105,2026-02-09 00:59:46,shipped,8398.54,South,Home,WH-BLR
ORD0037539,CUST002387,2026-02-27 07:00:48,delivered,5700.1,North,Toys,WH-BLR
ORD0020587,,2026-04-19 02:57:10,placed,7040.44,Central,Toys,WH-MUM
ORD0049557,CUST002153,2026-02-16 13:38:56,unknown,13302.04,North,Sports,WH-MUM
ORD0005215,CUST004559,2026-05-18 17:12:33,cancelled,7928.1,West,Books,WH-DEL
ORD0016533,CUST000914,2026-04-12 15:55:35,cancelled,1625.34,West,Apparel,WH-MUM
ORD0042802,CUST001098,2026-06-05 20:51:48,cancelled,9604.16,North,Sports,WH-BLR
ORD0003273,CUST006803,2026-04-09 02:55:20,cancelled,3628.86,South,Sports,WH-BLR
ORD0049033,CUST001708,2026-03-02 19:27:45,shipped,1214.52,East,Toys,WH-DEL
ORD0031352,CUST000225,2026-06-02 23:19:25,placed,1282.9,North,Toys,WH-DEL
ORD0038511,CUST003567,2026-01-26 07:17:41,shipped,4338.72,East,Apparel,WH-HYD
ORD0017627,CUST003943,2026-05-06 08:16:20,shipped,7522.7,West,Apparel,WH-BLR
ORD0006861,CUST006004,2026-06-07 20:11:13,delivered,8438.46,North,Home,WH-BLR
ORD0001660,CUST006813,2026-07-22 11:57:11,placed,13154.03,Central,Beauty,WH-PUN
ORD0041657,CUST007476,2026-04-02 06:51:09,placed,11504.18,West,Electronics,WH-DEL
ORD0040587,CUST006523,2026-07-23 13:22:00,delivered,2594.22,East,Toys,WH-DEL
ORD0020880,CUST001738,2026-05-04 05:16:25,shipped,14002.1,South,Sports,WH-BLR
ORD0003033,CUST008263,2026-02-13 08:09:41,cancelled,5861.61,South,Books,WH-HYD
ORD0021800,CUST005882,2026-04-16 07:40:50,placed,9630.41,South,Electronics,WH-MUM
ORD0018812,CUST000010,2026-06-04 13:58:45,cancelled,9348.18,West,Apparel,WH-HYD
ORD0005342,CUST003155,2026-04-07 13:00:39,delivered,13574.21,East,Electronics,WH-MUM
ORD0045533,CUST008496,2026-04-15 12:42:09,cancelled,12660.79,East,Electronics,WH-BLR
ORD0003938,CUST002219,2026-03-18 11:13:28,delivered,151.57,North,Sports,WH-DEL
ORD0046671,CUST007810,2026-06-29 14:51:19,delivered,12409.19,East,Beauty,WH-PUN
ORD0030600,CUST002761,2026-02-16 20:46:01,cancelled,7625.79,East,Home,WH-BLR
ORD0047363,CUST003251,2026-07-08 10:03:18,placed,11401.87,East,Sports,WH-DEL
ORD0028146,CUST009393,2026-06-24 12:28:45,cancelled,10463.64,West,Beauty,WH-HYD
ORD0028915,CUST006541,2026-04-07 06:40:19,shipped,1195.71,West,Books,WH-BLR
ORD0044270,CUST007758,2026-02-21 00:00:33,shipped,14098.61,North,Sports,WH-DEL
ORD0036419,CUST001528,2026-06-14 04:36:35,shipped,5962.89,West,Books,WH-HYD
ORD0001845,CUST007039,2026-04-13 20:20:04,shipped,14373.98,South,Sports,WH-PUN
ORD0024896,CUST006314,2026-02-11 07:43:11,N/A,2525.55,South,Sports,WH-DEL
ORD0011857,CUST006438,2026-06-30 15:51:51,cancelled,9485.33,North,Books,WH-DEL
ORD0003834,CUST000506,2026-01-21 01:27:53,returnd,13891.04,East,Sports,WH-PUN
ORD0041903,CUST000856,2026-01-09 20:39:24,cancelled,4498.79,West,Sports,WH-PUN
ORD0038033,CUST004412,2026-04-09 06:44:08,delivered,483.65,South,Electronics,WH-HYD
ORD0000607,CUST006618,2026-03-05 00:58:11,delivered,13198.18,North,Beauty,WH-BLR
ORD0039674,CUST001965,2026-03-21 01:08:11,PENDING,960.16,North,Books,WH-PUN
ORD0010276,,2026-01-15 10:49:53,placed,12271.17,West,Books,WH-HYD
ORD0013103,CUST004418,2026-04-25 05:46:11,placed,5758.83,North,Electronics,WH-HYD
ORD0011703,CUST002089,2026-07-12 07:09:10,shipped,12685.27,South,Apparel,WH-HYD
ORD0001263,CUST009806,2026-04-24 16:17:13,delivered,9518.04,North,Beauty,WH-BLR
ORD0045875,CUST007378,2026-04-26 17:44:04,cancelled,11464.04,North,Beauty,WH-DEL
ORD0048162,CUST000142,2026-03-13 03:21:26,placed,3164.73,Central,Electronics,WH-DEL
ORD0004777,CUST008011,2026-07-01 06:55:10,delivered,13667.26,Central,Sports,WH-PUN
ORD0039322,CUST009458,2026-02-05 20:08:10,delivered,11515.39,West,Sports,WH-HYD
ORD0029193,CUST000789,2026-05-10 18:09:33,delivered,3165.05,Central,Books,WH-MUM
ORD0048705,CUST005441,2026-04-18 07:06:43,shipped,13610.47,North,Toys,WH-BLR
ORD0005115,CUST001118,2026-07-06 09:22:34,delivered,197.88,West,Beauty,WH-MUM
ORD0023220,CUST008970,2026-07-25 20:33:32,shipped,11435.85,North,Beauty,WH-BLR
ORD0020579,CUST002481,2026-02-02 07:26:43,delivered,7401.72,North,Home,WH-PUN
ORD0014431,CUST005289,2026-06-07 04:43:02,shipped,2430.38,East,Home,WH-PUN
ORD0036382,CUST009842,2026-03-29 04:01:02,placed,5448.91,East,Home,WH-BLR
ORD0029154,CUST001148,2026-03-04 23:47:56,placed,12156.23,Central,Books,WH-PUN
ORD0008337,CUST008374,2026-06-20 23:08:22,shipped,9213.02,West,Books,WH-HYD
ORD0041355,CUST000398,2026-02-25 21:30:40,placed,4997.08,North,Beauty,WH-PUN
ORD0014650,CUST002404,2026-06-24 08:20:38,delivered,14312.65,West,Electronics,WH-HYD
ORD0043086,CUST005172,2026-01-16 10:54:15,proccessing,9909.25,South,Beauty,WH-DEL
ORD0007126,CUST004555,2026-02-03 17:39:12,placed,7150.42,South,Apparel,WH-MUM
ORD0007119,CUST009327,2026-05-30 00:21:37,N/A,14941.59,Central,Home,WH-PUN
ORD0024069,CUST004185,2026-04-22 16:56:53,cancelled,4312.65,North,Beauty,WH-BLR
ORD0048360,CUST005609,2026-03-30 22:16:25,delivered,6697.93,Central,Apparel,WH-PUN
ORD0027193,CUST005871,2026-05-29 12:51:46,delivered,14292.37,North,Apparel,WH-PUN
ORD0027759,CUST004996,2026-03-20 02:12:14,proccessing,10418.8,Central,Books,WH-BLR
ORD0036536,CUST005744,2026-03-12 20:41:50,placed,11538.88,South,Sports,WH-BLR
ORD0022847,CUST003582,2026-04-29 15:20:56,shipped,14730.31,East,Electronics,WH-PUN
ORD0030476,CUST009104,2026-06-16 23:41:15,cancelled,11083.48,Central,Sports,WH-HYD
ORD0048587,CUST006142,2026-02-05 00:07:06,cancelled,8786.69,West,Books,WH-PUN
ORD0035765,CUST003702,2026-07-27 18:15:13,cancelled,2319.89,West,Home,WH-BLR
ORD0035083,CUST000031,2026-01-16 15:06:37,placed,12017.6,West,Apparel,WH-HYD
ORD0004583,CUST002741,2026-05-09 10:50:56,placed,14692.98,Central,Books,WH-DEL
ORD0006133,CUST006483,2026-02-20 01:38:33,shipped,10402.64,Central,Electronics,WH-BLR
ORD0008833,CUST000898,2026-05-07 22:14:58,shipped,271.48,South,Apparel,WH-PUN
ORD0019532,CUST007578,2026-04-29 05:26:12,unknown,9352.05,Central,Sports,WH-DEL
ORD0009774,CUST007048,2026-07-21 09:23:27,returnd,12061.48,East,Books,WH-HYD
ORD0014104,CUST009021,2026-03-26 11:24:22,shipped,8242.61,West,Apparel,WH-HYD
ORD0018577,CUST007465,2026-01-20 20:27:49,delivered,13358.53,South,Toys,WH-BLR
ORD0028300,CUST007034,2026-02-09 18:39:40,cancelled,745.22,West,Beauty,WH-HYD
ORD0045162,CUST002696,2026-05-03 14:57:36,cancelled,5882.14,North,Beauty,WH-DEL
ORD0046377,CUST009846,2026-06-12 20:15:20,unknown,2943.72,Central,Books,WH-BLR
ORD0001970,CUST001751,2026-03-25 19:24:16,placed,8990.27,West,Electronics,WH-PUN
ORD0027889,CUST009788,2026-06-18 01:36:39,cancelled,7622.86,West,Electronics,WH-BLR
ORD0029145,CUST000323,2026-04-15 17:29:03,shipped,1595.15,West,Beauty,WH-MUM
ORD0043587,CUST003214,2026-01-08 16:10:41,delivered,1003.65,West,Beauty,WH-MUM
ORD0048373,CUST000046,2026-07-24 07:10:41,PENDING,2629.94,North,Apparel,WH-BLR
ORD0027626,CUST001081,2026-05-17 22:30:02,unknown,2742.9,West,Sports,WH-HYD
ORD0000932,CUST000813,2026-03-13 18:14:25,placed,13599.58,Central,Home,WH-BLR
ORD0014634,CUST006638,2026-04-21 17:50:10,shipped,11829.23,North,Beauty,WH-MUM
ORD0017105,CUST001613,2026-03-24 08:42:03,shipped,4655.09,South,Beauty,WH-PUN
ORD0014095,CUST006483,2026-03-28 21:12:19,cancelled,6285.81,North,Home,WH-BLR
ORD0016063,CUST000299,2026-07-02 13:10:41,PENDING,12840.62,East,Apparel,WH-BLR
ORD0031483,CUST001801,2026-04-09 02:29:59,placed,13208.46,South,Apparel,WH-MUM
ORD0023143,CUST002386,2026-05-16 20:37:29,delivered,7634.46,East,Home,WH-DEL
ORD0017222,CUST005988,2026-04-29 00:13:52,delivered,9939.4,South,Sports,WH-PUN
ORD0035186,CUST002827,2026-05-07 23:35:51,shipped,13806.29,South,Beauty,WH-BLR
ORD0002093,CUST004386,2026-03-16 21:52:57,,13257.53,North,Toys,WH-HYD
ORD0012337,CUST003919,2026-07-06 23:20:00,delivered,9534.17,East,Electronics,WH-DEL
ORD0017405,CUST009438,2026-04-07 03:38:33,placed,3172.07,Central,Toys,WH-DEL
ORD0047708,CUST000450,2026-04-12 13:19:21,shipped,10485.85,North,Books,WH-HYD
ORD0019518,CUST008228,2026-03-18 00:24:29,delivered,12415.82,North,Sports,WH-PUN
ORD0006540,CUST005320,2026-02-04 09:50:17,shipped,11321.2,West,Beauty,WH-PUN
ORD0023760,CUST001098,2026-03-18 22:02:14,delivered,898.7,South,Electronics,WH-BLR
ORD0018567,CUST006979,2026-07-08 05:14:10,placed,11676.57,West,Sports,WH-BLR
ORD0027681,CUST008174,2026-03-18 01:02:26,PENDING,650.41,East,Electronics,WH-PUN
ORD0029155,CUST003997,2026-01-13 18:31:23,delivered,4692.24,East,Sports,WH-HYD
ORD0028731,CUST005880,2026-04-20 10:06:53,shipped,2558.71,Central,Beauty,WH-HYD
ORD0032625,CUST005784,2026-07-28 13:57:33,cancelled,5896.85,West,Books,WH-MUM
ORD0046277,CUST005098,2026-04-03 16:36:40,shipped,4594.49,West,Electronics,WH-HYD
ORD0038968,CUST006194,2026-02-04 02:56:09,placed,11299.56,South,Electronics,WH-BLR
ORD0001980,CUST004525,2026-06-08 18:46:30,cancelled,13200.19,West,Books,WH-HYD
ORD0043672,CUST003167,2026-05-21 10:30:28,placed,5606.11,Central,Books,WH-BLR
ORD0033960,CUST000620,2026-03-06 20:43:44,shipped,3926.56,North,Books,WH-MUM
ORD0027388,CUST002256,2026-01-11 10:10:38,delivered,2094.76,Central,Sports,WH-DEL
ORD0004688,CUST008650,2026-02-28 21:19:11,placed,11164.5,North,Sports,WH-PUN
ORD0015968,CUST003848,2026-07-15 13:52:46,cancelled,5302.83,South,Apparel,WH-MUM
ORD0011092,CUST004536,2026-07-11 00:18:32,shipped,8602.72,South,Home,WH-MUM
ORD0003711,CUST007299,2026-03-07 10:35:31,in_transit,8651.65,West,Books,WH-DEL
ORD0015670,CUST005603,2026-04-28 17:30:23,returnd,9950.54,Central,Toys,WH-PUN
ORD0034455,CUST002598,2026-01-27 18:31:31,cancelled,13838.18,North,Apparel,WH-HYD
ORD0032973,CUST001280,2026-06-11 18:51:35,delivered,3155.41,Central,Sports,WH-DEL
ORD0020144,CUST001041,2026-02-26 00:01:55,cancelled,5783.74,North,Home,WH-PUN
ORD0011325,CUST006445,2026-02-09 02:38:36,cancelled,5538.43,South,Home,WH-MUM
ORD0001731,CUST000782,2026-06-21 08:59:14,shipped,8638.02,North,Home,WH-BLR
ORD0020773,CUST001789,2026-03-02 19:19:20,in_transit,13818.47,Central,Home,WH-MUM
ORD0014594,CUST002980,2026-01-12 20:42:34,shipped,7186.62,Central,Beauty,WH-PUN
ORD0004578,CUST005458,2026-07-14 22:18:20,delivered,12818.47,North,Toys,WH-PUN
ORD0006835,CUST006110,2026-05-02 19:30:02,placed,10619.77,Central,Electronics,WH-DEL
ORD0039729,CUST002774,2026-05-28 09:14:01,shipped,9352.73,Central,Apparel,WH-BLR
ORD0037196,CUST004598,2026-07-29 16:22:52,delivered,2337.55,West,Electronics,WH-HYD
ORD0031451,CUST005392,2026-05-13 14:15:04,shipped,10512.27,East,Electronics,WH-MUM
ORD0044312,CUST004041,2026-04-05 17:34:43,placed,6392.06,North,Books,WH-PUN
ORD0004693,CUST004835,2026-06-17 10:59:29,returnd,2378.65,West,Home,WH-MUM
ORD0047453,CUST007866,2026-07-02 17:28:30,delivered,11005.06,South,Electronics,WH-HYD
ORD0030723,CUST003987,2026-06-12 11:49:10,delivered,11076.4,West,Sports,WH-DEL
ORD0049476,CUST004887,2026-04-08 18:07:28,cancelled,11870.07,North,Sports,WH-HYD
ORD0004046,CUST009912,2026-01-04 07:50:50,delivered,757.16,South,Sports,WH-PUN
ORD0002385,CUST007960,2026-05-21 19:57:50,delivered,1466.84,Central,Electronics,WH-MUM
ORD0008830,CUST000123,2026-05-07 15:13:50,proccessing,12653.02,North,Toys,WH-BLR
ORD0009724,CUST002541,2026-04-08 17:08:34,PENDING,5792.58,West,Home,WH-MUM
ORD0042567,CUST003304,2026-05-08 17:36:39,shipped,6805.8,East,Toys,WH-MUM
ORD0026791,CUST005230,2026-07-16 13:30:33,cancelled,9489.67,North,Sports,WH-PUN
ORD0008863,CUST002958,2026-05-01 19:14:38,,12937.01,South,Electronics,WH-DEL
ORD0020013,CUST003409,2026-02-19 13:32:25,placed,12464.15,East,Beauty,WH-MUM
ORD0009376,CUST004807,2026-06-15 04:15:21,placed,13097.44,North,Books,WH-BLR
ORD0045086,CUST005876,2026-07-30 21:26:34,delivered,3362.29,Central,Electronics,WH-DEL
ORD0004792,CUST000655,2026-03-19 10:12:54,shipped,11793.18,Central,Sports,WH-DEL
ORD0011190,CUST007746,2026-01-26 00:37:20,shipped,11018.48,East,Toys,WH-PUN
ORD0002846,CUST000548,2026-06-10 15:42:58,cancelled,513.58,East,Toys,WH-MUM
ORD0020029,CUST008880,2026-06-03 10:57:14,proccessing,6510.59,North,Home,WH-HYD
ORD0032984,CUST005272,2026-04-24 03:05:26,delivered,4167.41,South,Home,WH-PUN
ORD0026149,CUST004586,2026-03-17 04:44:45,placed,3457.98,North,Beauty,WH-HYD
ORD0020065,CUST001761,2026-07-06 16:34:50,,4183.41,North,Beauty,WH-MUM
ORD0025961,CUST009117,2026-03-06 19:55:12,placed,4013.52,West,Apparel,WH-BLR
ORD0000135,CUST008339,2026-04-15 00:58:02,delivered,5385.19,East,Beauty,WH-MUM
ORD0049260,CUST006856,2026-02-07 12:31:43,,14086.5,East,Books,WH-DEL
ORD0025226,CUST001554,2026-02-28 08:55:41,in_transit,11071.0,North,Sports,WH-HYD
ORD0014435,CUST004555,2026-05-31 18:15:10,placed,3171.04,West,Home,WH-PUN
ORD0005699,CUST007566,2026-02-11 00:05:44,delivered,6887.13,South,Toys,WH-MUM
ORD0019753,CUST006032,2026-05-09 08:19:00,cancelled,12961.7,North,Apparel,WH-DEL
ORD0029513,CUST000632,2026-01-17 22:12:55,shipped,2366.67,East,Apparel,WH-DEL
